Group,ResponseId,option_cond,num_True,num_False,num_yes_True,prop_yes_True,prop_yes_False,w_True,w_False,ano_true_false_unsure,num_yes_False
Belief,R_R4fwpRQ7UvdLOfv,Opt_out,1.0,0.0,0.0,0.0,,0.0007032348804500703,0.0,unsure,0.0
Belief,R_RC7pCOitgfE3uNz,Opt_in,13.0,2.0,12.0,0.9230769230769231,1.0,0.006595636732623034,0.006600660066006601,unsure,2.0
Belief,R_RC7pCOitgfE3uNz,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Belief,R_RVRgkscIfTaznYR,Opt_in,2.0,0.0,1.0,0.5,,0.0010147133434804667,0.0,unsure,0.0
Belief,R_RVRgkscIfTaznYR,Opt_out,11.0,2.0,11.0,1.0,1.0,0.007735583684950774,0.0091324200913242,unsure,2.0
Belief,R_RsokoAdVzHj8ZIl,Opt_in,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Belief,R_RsokoAdVzHj8ZIl,Opt_out,13.0,2.0,5.0,0.38461538461538464,0.5,0.009142053445850914,0.0091324200913242,unsure,1.0
Belief,R_SSMJNlw1FcLnDih,Opt_in,5.0,0.0,3.0,0.6,,0.0025367833587011668,0.0,unsure,0.0
Belief,R_SSMJNlw1FcLnDih,Opt_out,8.0,2.0,5.0,0.625,0.0,0.005625879043600563,0.0091324200913242,unsure,0.0
Belief,R_Td8OgZmJD00ikqR,Opt_in,12.0,2.0,9.0,0.75,0.0,0.0060882800608828,0.006600660066006601,unsure,0.0
Belief,R_Td8OgZmJD00ikqR,Opt_out,1.0,0.0,1.0,1.0,,0.0007032348804500703,0.0,unsure,0.0
Belief,R_UAPMazoTfYFs8sF,Opt_in,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Belief,R_UAPMazoTfYFs8sF,Opt_out,13.0,2.0,8.0,0.6153846153846154,1.0,0.009142053445850914,0.0091324200913242,unsure,2.0
Belief,R_UnXcdofr5kuugxj,Opt_in,9.0,1.0,8.0,0.8888888888888888,0.0,0.0045662100456621,0.0033003300330033004,unsure,0.0
Belief,R_UnXcdofr5kuugxj,Opt_out,4.0,1.0,4.0,1.0,0.0,0.0028129395218002813,0.0045662100456621,unsure,0.0
Belief,R_W2l1m1NYUM9RmWR,Opt_in,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Belief,R_W2l1m1NYUM9RmWR,Opt_out,13.0,2.0,10.0,0.7692307692307693,0.5,0.009142053445850914,0.0091324200913242,unsure,1.0
Belief,R_XNYW8tg7WdNnEOd,Opt_in,2.0,2.0,1.0,0.5,0.5,0.0010147133434804667,0.006600660066006601,unsure,1.0
Belief,R_XNYW8tg7WdNnEOd,Opt_out,11.0,0.0,7.0,0.6363636363636364,,0.007735583684950774,0.0,unsure,0.0
Belief,R_Z9nU06xFVcyOged,Opt_in,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Belief,R_Z9nU06xFVcyOged,Opt_out,13.0,2.0,10.0,0.7692307692307693,0.0,0.009142053445850914,0.0091324200913242,unsure,0.0
Belief,R_ZCSkPEMNNyg3MCB,Opt_in,13.0,2.0,8.0,0.6153846153846154,0.0,0.006595636732623034,0.006600660066006601,unsure,0.0
Belief,R_ZCSkPEMNNyg3MCB,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Belief,R_ZvHu6CtibQr5heh,Opt_in,1.0,0.0,1.0,1.0,,0.0005073566717402334,0.0,unsure,0.0
Belief,R_ZvHu6CtibQr5heh,Opt_out,12.0,2.0,10.0,0.8333333333333334,0.5,0.008438818565400843,0.0091324200913242,unsure,1.0
Belief,R_a2x8QrxEZEJrkZP,Opt_in,13.0,2.0,7.0,0.5384615384615384,0.0,0.006595636732623034,0.006600660066006601,unsure,0.0
Belief,R_a2x8QrxEZEJrkZP,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Belief,R_bDBBWax1rSIjX7X,Opt_in,13.0,2.0,8.0,0.6153846153846154,0.5,0.006595636732623034,0.006600660066006601,unsure,1.0
Belief,R_bDBBWax1rSIjX7X,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Belief,R_bacqZswlgd6gIJH,Opt_in,9.0,1.0,8.0,0.8888888888888888,0.0,0.0045662100456621,0.0033003300330033004,unsure,0.0
Belief,R_bacqZswlgd6gIJH,Opt_out,4.0,1.0,4.0,1.0,0.0,0.0028129395218002813,0.0045662100456621,unsure,0.0
Belief,R_bxf0is3tI8g324p,Opt_in,13.0,2.0,13.0,1.0,1.0,0.006595636732623034,0.006600660066006601,unsure,2.0
Belief,R_bxf0is3tI8g324p,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Belief,R_cHdj4ZVINjek6Gt,Opt_in,13.0,2.0,0.0,0.0,0.0,0.006595636732623034,0.006600660066006601,unsure,0.0
Belief,R_cHdj4ZVINjek6Gt,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Belief,R_do3vjhMjlBbI9wJ,Opt_in,5.0,2.0,3.0,0.6,0.5,0.0025367833587011668,0.006600660066006601,unsure,1.0
Belief,R_do3vjhMjlBbI9wJ,Opt_out,8.0,0.0,6.0,0.75,,0.005625879043600563,0.0,unsure,0.0
Belief,R_eet4qhvUduvrwPf,Opt_in,3.0,0.0,1.0,0.3333333333333333,,0.0015220700152207,0.0,unsure,0.0
Belief,R_eet4qhvUduvrwPf,Opt_out,10.0,2.0,3.0,0.3,0.0,0.007032348804500703,0.0091324200913242,unsure,0.0
Belief,R_ekQaVCSKvFRRg41,Opt_in,0.0,1.0,0.0,,0.0,0.0,0.0033003300330033004,unsure,0.0
Belief,R_ekQaVCSKvFRRg41,Opt_out,13.0,1.0,10.0,0.7692307692307693,0.0,0.009142053445850914,0.0045662100456621,unsure,0.0
Belief,R_erhWVFBJDOjmtTX,Opt_in,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Belief,R_erhWVFBJDOjmtTX,Opt_out,13.0,2.0,13.0,1.0,1.0,0.009142053445850914,0.0091324200913242,unsure,2.0
Belief,R_esTB4PFHmHgZy5b,Opt_in,7.0,1.0,5.0,0.7142857142857143,0.0,0.0035514967021816335,0.0033003300330033004,unsure,0.0
Belief,R_esTB4PFHmHgZy5b,Opt_out,6.0,1.0,4.0,0.6666666666666666,0.0,0.004219409282700422,0.0045662100456621,unsure,0.0
Belief,R_eu2TUlygF4adk9b,Opt_in,8.0,0.0,5.0,0.625,,0.004058853373921867,0.0,unsure,0.0
Belief,R_eu2TUlygF4adk9b,Opt_out,5.0,2.0,3.0,0.6,0.0,0.0035161744022503515,0.0091324200913242,unsure,0.0
Belief,R_oXJgjelS6kgX5dv,Opt_in,5.0,1.0,3.0,0.6,0.0,0.0025367833587011668,0.0033003300330033004,unsure,0.0
Belief,R_oXJgjelS6kgX5dv,Opt_out,8.0,1.0,7.0,0.875,0.0,0.005625879043600563,0.0045662100456621,unsure,0.0
Belief,R_pJGhMiU55Zh1VPr,Opt_in,13.0,2.0,11.0,0.8461538461538461,1.0,0.006595636732623034,0.006600660066006601,unsure,2.0
Belief,R_pJGhMiU55Zh1VPr,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Belief,R_r1qgPk25htXBmLv,Opt_in,13.0,2.0,11.0,0.8461538461538461,0.5,0.006595636732623034,0.006600660066006601,unsure,1.0
Belief,R_r1qgPk25htXBmLv,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Belief,R_riDdrTYjWNsKiFr,Opt_in,13.0,2.0,9.0,0.6923076923076923,0.5,0.006595636732623034,0.006600660066006601,unsure,1.0
Belief,R_riDdrTYjWNsKiFr,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Belief,R_sjPBlMNCaKrxmbn,Opt_in,13.0,2.0,13.0,1.0,1.0,0.006595636732623034,0.006600660066006601,unsure,2.0
Belief,R_sjPBlMNCaKrxmbn,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Belief,R_svbEsPanTuhFXhL,Opt_in,4.0,1.0,4.0,1.0,0.0,0.0020294266869609334,0.0033003300330033004,unsure,0.0
Belief,R_svbEsPanTuhFXhL,Opt_out,9.0,1.0,9.0,1.0,0.0,0.006329113924050633,0.0045662100456621,unsure,0.0
Belief,R_tKuyiySyaLAfgsh,Opt_in,4.0,2.0,2.0,0.5,1.0,0.0020294266869609334,0.006600660066006601,unsure,2.0
Belief,R_tKuyiySyaLAfgsh,Opt_out,9.0,0.0,2.0,0.2222222222222222,,0.006329113924050633,0.0,unsure,0.0
Belief,R_ummlCdj1e5uM1A5,Opt_in,3.0,0.0,1.0,0.3333333333333333,,0.0015220700152207,0.0,unsure,0.0
Belief,R_ummlCdj1e5uM1A5,Opt_out,10.0,2.0,7.0,0.7,0.0,0.007032348804500703,0.0091324200913242,unsure,0.0
Belief,R_uq8nzTxO99hWGyZ,Opt_in,13.0,2.0,11.0,0.8461538461538461,0.5,0.006595636732623034,0.006600660066006601,unsure,1.0
Belief,R_uq8nzTxO99hWGyZ,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Belief,R_vlxTRSXShHot2sV,Opt_in,13.0,2.0,8.0,0.6153846153846154,0.0,0.006595636732623034,0.006600660066006601,unsure,0.0
Belief,R_vlxTRSXShHot2sV,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Belief,R_w4qfVpQ9y5sG6DD,Opt_in,11.0,2.0,0.0,0.0,0.0,0.005580923389142567,0.006600660066006601,unsure,0.0
Belief,R_w4qfVpQ9y5sG6DD,Opt_out,2.0,0.0,1.0,0.5,,0.0014064697609001407,0.0,unsure,0.0
Belief,R_wNQYhTANvz5F7Lr,Opt_in,13.0,2.0,8.0,0.6153846153846154,0.0,0.006595636732623034,0.006600660066006601,unsure,0.0
Belief,R_wNQYhTANvz5F7Lr,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Belief,R_wQYozR9YDu9CrUB,Opt_in,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Belief,R_wQYozR9YDu9CrUB,Opt_out,13.0,2.0,4.0,0.3076923076923077,0.0,0.009142053445850914,0.0091324200913242,unsure,0.0
Belief,R_xc1Mc9ZOOWcYUPD,Opt_in,13.0,2.0,9.0,0.6923076923076923,1.0,0.006595636732623034,0.006600660066006601,unsure,2.0
Belief,R_xc1Mc9ZOOWcYUPD,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Belief,R_z1HKNzOCRnFNeoh,Opt_in,6.0,1.0,6.0,1.0,1.0,0.0030441400304414,0.0033003300330033004,unsure,1.0
Belief,R_z1HKNzOCRnFNeoh,Opt_out,7.0,1.0,3.0,0.42857142857142855,0.0,0.004922644163150493,0.0045662100456621,unsure,0.0
Belief,R_zSkvZcZXQxVRbBn,Opt_in,12.0,1.0,3.0,0.25,0.0,0.0060882800608828,0.0033003300330033004,unsure,0.0
Belief,R_zSkvZcZXQxVRbBn,Opt_out,1.0,1.0,0.0,0.0,0.0,0.0007032348804500703,0.0045662100456621,unsure,0.0
Share,R_06s4df99trS7irD,Opt_in,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_06s4df99trS7irD,Opt_out,13.0,2.0,0.0,0.0,0.0,0.009992313604919293,0.009389671361502348,unsure,0.0
Share,R_0HuFJJxvmGh8HlL,Opt_in,6.0,1.0,4.0,0.6666666666666666,0.0,0.0028328611898017,0.003194888178913738,unsure,0.0
Share,R_0HuFJJxvmGh8HlL,Opt_out,7.0,1.0,4.0,0.5714285714285714,0.0,0.005380476556495004,0.004694835680751174,unsure,0.0
Share,R_0OfmcOD7OfArIGt,Opt_in,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_0OfmcOD7OfArIGt,Opt_out,13.0,2.0,0.0,0.0,0.0,0.009992313604919293,0.009389671361502348,unsure,0.0
Share,R_10NRrsfPVGnG0aH,Opt_in,13.0,2.0,0.0,0.0,0.0,0.006137865911237016,0.006389776357827476,unsure,0.0
Share,R_10NRrsfPVGnG0aH,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_10U9oinjOm3MFFV,Opt_in,4.0,1.0,4.0,1.0,0.0,0.0018885741265344666,0.003194888178913738,unsure,0.0
Share,R_10U9oinjOm3MFFV,Opt_out,9.0,1.0,8.0,0.8888888888888888,1.0,0.006917755572636433,0.004694835680751174,unsure,1.0
Share,R_12DWy3uYk2hE1OZ,Opt_in,13.0,2.0,10.0,0.7692307692307693,0.0,0.006137865911237016,0.006389776357827476,unsure,0.0
Share,R_12DWy3uYk2hE1OZ,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_12fCzfqIB98UJhi,Opt_in,6.0,0.0,0.0,0.0,,0.0028328611898017,0.0,unsure,0.0
Share,R_12fCzfqIB98UJhi,Opt_out,7.0,2.0,0.0,0.0,0.0,0.005380476556495004,0.009389671361502348,unsure,0.0
Share,R_1BWbCFPzSVk78mK,Opt_in,10.0,2.0,8.0,0.8,0.5,0.004721435316336166,0.006389776357827476,unsure,1.0
Share,R_1BWbCFPzSVk78mK,Opt_out,3.0,0.0,3.0,1.0,,0.0023059185242121443,0.0,unsure,0.0
Share,R_1BYhYLviabPG4da,Opt_in,13.0,2.0,10.0,0.7692307692307693,0.0,0.006137865911237016,0.006389776357827476,unsure,0.0
Share,R_1BYhYLviabPG4da,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_1C1FvCtfwhN6Bjk,Opt_in,13.0,2.0,1.0,0.07692307692307693,1.0,0.006137865911237016,0.006389776357827476,unsure,2.0
Share,R_1C1FvCtfwhN6Bjk,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_1CkbXnEM3JuHQSn,Opt_in,13.0,2.0,13.0,1.0,1.0,0.006137865911237016,0.006389776357827476,unsure,2.0
Share,R_1CkbXnEM3JuHQSn,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_1DFOMAtppxCQM2E,Opt_in,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_1DFOMAtppxCQM2E,Opt_out,13.0,2.0,6.0,0.46153846153846156,0.0,0.009992313604919293,0.009389671361502348,unsure,0.0
Share,R_1DG236f8Cd5cekd,Opt_in,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_1DG236f8Cd5cekd,Opt_out,13.0,2.0,13.0,1.0,0.5,0.009992313604919293,0.009389671361502348,unsure,1.0
Share,R_1DMadqaLi1Ll7ze,Opt_in,5.0,1.0,0.0,0.0,0.0,0.002360717658168083,0.003194888178913738,unsure,0.0
Share,R_1DMadqaLi1Ll7ze,Opt_out,8.0,1.0,0.0,0.0,0.0,0.006149116064565719,0.004694835680751174,unsure,0.0
Share,R_1E0ZJxHCqKZc027,Opt_in,13.0,2.0,3.0,0.23076923076923078,0.0,0.006137865911237016,0.006389776357827476,unsure,0.0
Share,R_1E0ZJxHCqKZc027,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_1FJxjBatAaqX48U,Opt_in,13.0,2.0,10.0,0.7692307692307693,0.0,0.006137865911237016,0.006389776357827476,unsure,0.0
Share,R_1FJxjBatAaqX48U,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_1FqvP3aeUYOhsdm,Opt_in,13.0,2.0,13.0,1.0,1.0,0.006137865911237016,0.006389776357827476,unsure,2.0
Share,R_1FqvP3aeUYOhsdm,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_1H1uQC4bI4dShGa,Opt_in,13.0,2.0,13.0,1.0,1.0,0.006137865911237016,0.006389776357827476,unsure,2.0
Share,R_1H1uQC4bI4dShGa,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_1IoMdraaJgvENmD,Opt_in,4.0,1.0,0.0,0.0,0.0,0.0018885741265344666,0.003194888178913738,unsure,0.0
Share,R_1IoMdraaJgvENmD,Opt_out,9.0,1.0,0.0,0.0,0.0,0.006917755572636433,0.004694835680751174,unsure,0.0
Share,R_1KpdIzuO6dvLVer,Opt_in,13.0,2.0,13.0,1.0,1.0,0.006137865911237016,0.006389776357827476,unsure,2.0
Share,R_1KpdIzuO6dvLVer,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_1KuSwZEIlDpGNhg,Opt_in,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_1KuSwZEIlDpGNhg,Opt_out,13.0,2.0,0.0,0.0,0.0,0.009992313604919293,0.009389671361502348,unsure,0.0
Share,R_1LiCYQeIXtKmBbt,Opt_in,13.0,2.0,9.0,0.6923076923076923,1.0,0.006137865911237016,0.006389776357827476,unsure,2.0
Share,R_1LiCYQeIXtKmBbt,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_1M6a1gNMUoqtgKr,Opt_in,13.0,2.0,8.0,0.6153846153846154,0.5,0.006137865911237016,0.006389776357827476,unsure,1.0
Share,R_1M6a1gNMUoqtgKr,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_1M8pJrwR5pnmuQh,Opt_in,13.0,2.0,13.0,1.0,1.0,0.006137865911237016,0.006389776357827476,unsure,2.0
Share,R_1M8pJrwR5pnmuQh,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_1MKCiTwscCgHhVA,Opt_in,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_1MKCiTwscCgHhVA,Opt_out,13.0,2.0,4.0,0.3076923076923077,0.0,0.009992313604919293,0.009389671361502348,unsure,0.0
Share,R_1MQK9YsoRgMEfJC,Opt_in,3.0,1.0,0.0,0.0,0.0,0.00141643059490085,0.003194888178913738,unsure,0.0
Share,R_1MQK9YsoRgMEfJC,Opt_out,10.0,1.0,1.0,0.1,0.0,0.007686395080707148,0.004694835680751174,unsure,0.0
Share,R_1MQlVOJAOSEoban,Opt_in,12.0,2.0,11.0,0.9166666666666666,0.5,0.0056657223796034,0.006389776357827476,unsure,1.0
Share,R_1MQlVOJAOSEoban,Opt_out,1.0,0.0,1.0,1.0,,0.0007686395080707148,0.0,unsure,0.0
Share,R_1MXUi7SOWSvXxUq,Opt_in,13.0,2.0,6.0,0.46153846153846156,1.0,0.006137865911237016,0.006389776357827476,unsure,2.0
Share,R_1MXUi7SOWSvXxUq,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_1NUyPv0JjDoxh5L,Opt_in,13.0,2.0,13.0,1.0,1.0,0.006137865911237016,0.006389776357827476,unsure,2.0
Share,R_1NUyPv0JjDoxh5L,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_1NfF5kmu3K2VQUR,Opt_in,9.0,1.0,8.0,0.8888888888888888,1.0,0.00424929178470255,0.003194888178913738,unsure,1.0
Share,R_1NfF5kmu3K2VQUR,Opt_out,4.0,1.0,1.0,0.25,1.0,0.0030745580322828594,0.004694835680751174,unsure,1.0
Share,R_1OBOhQOqsJP89vE,Opt_in,6.0,0.0,0.0,0.0,,0.0028328611898017,0.0,unsure,0.0
Share,R_1OBOhQOqsJP89vE,Opt_out,7.0,2.0,0.0,0.0,0.0,0.005380476556495004,0.009389671361502348,unsure,0.0
Share,R_1OCEHAji7zdhwpP,Opt_in,6.0,1.0,6.0,1.0,1.0,0.0028328611898017,0.003194888178913738,unsure,1.0
Share,R_1OCEHAji7zdhwpP,Opt_out,7.0,1.0,7.0,1.0,1.0,0.005380476556495004,0.004694835680751174,unsure,1.0
Share,R_1OIxHoDwHQwq5xF,Opt_in,2.0,0.0,0.0,0.0,,0.0009442870632672333,0.0,unsure,0.0
Share,R_1OIxHoDwHQwq5xF,Opt_out,11.0,2.0,0.0,0.0,0.0,0.008455034588777863,0.009389671361502348,unsure,0.0
Share,R_1PRVRolu1Rlq1iH,Opt_in,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_1PRVRolu1Rlq1iH,Opt_out,13.0,2.0,0.0,0.0,0.0,0.009992313604919293,0.009389671361502348,unsure,0.0
Share,R_1Qfw1THze0ziNaS,Opt_in,13.0,2.0,12.0,0.9230769230769231,0.5,0.006137865911237016,0.006389776357827476,unsure,1.0
Share,R_1Qfw1THze0ziNaS,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_1QuwpzgkLxEcBQy,Opt_in,7.0,2.0,0.0,0.0,0.0,0.0033050047214353163,0.006389776357827476,unsure,0.0
Share,R_1QuwpzgkLxEcBQy,Opt_out,6.0,0.0,0.0,0.0,,0.004611837048424289,0.0,unsure,0.0
Share,R_1d0nNedpvMe4oj3,Opt_in,13.0,1.0,13.0,1.0,1.0,0.006137865911237016,0.003194888178913738,unsure,1.0
Share,R_1d0nNedpvMe4oj3,Opt_out,0.0,1.0,0.0,,1.0,0.0,0.004694835680751174,unsure,1.0
Share,R_1ds0rM8y4HXmHvU,Opt_in,12.0,2.0,6.0,0.5,1.0,0.0056657223796034,0.006389776357827476,unsure,2.0
Share,R_1ds0rM8y4HXmHvU,Opt_out,1.0,0.0,0.0,0.0,,0.0007686395080707148,0.0,unsure,0.0
Share,R_1eV0rRdi8SuqMoS,Opt_in,13.0,2.0,0.0,0.0,0.0,0.006137865911237016,0.006389776357827476,unsure,0.0
Share,R_1eV0rRdi8SuqMoS,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_1et7XUxaeZIBhwu,Opt_in,13.0,1.0,6.0,0.46153846153846156,0.0,0.006137865911237016,0.003194888178913738,unsure,0.0
Share,R_1et7XUxaeZIBhwu,Opt_out,0.0,1.0,0.0,,0.0,0.0,0.004694835680751174,unsure,0.0
Share,R_1gIyJiLgI8ADewD,Opt_in,12.0,1.0,12.0,1.0,1.0,0.0056657223796034,0.003194888178913738,unsure,1.0
Share,R_1gIyJiLgI8ADewD,Opt_out,1.0,1.0,1.0,1.0,1.0,0.0007686395080707148,0.004694835680751174,unsure,1.0
Share,R_1gcCfJU2ESen0vZ,Opt_in,13.0,2.0,12.0,0.9230769230769231,1.0,0.006137865911237016,0.006389776357827476,unsure,2.0
Share,R_1gcCfJU2ESen0vZ,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_1gjfnMAAyJlCPtH,Opt_in,13.0,2.0,13.0,1.0,1.0,0.006137865911237016,0.006389776357827476,unsure,2.0
Share,R_1gjfnMAAyJlCPtH,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_1gqAFjhOSkwI6p6,Opt_in,13.0,2.0,13.0,1.0,1.0,0.006137865911237016,0.006389776357827476,unsure,2.0
Share,R_1gqAFjhOSkwI6p6,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_1hK19ZCTQFTjYKS,Opt_in,13.0,2.0,1.0,0.07692307692307693,0.0,0.006137865911237016,0.006389776357827476,unsure,0.0
Share,R_1hK19ZCTQFTjYKS,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_1igpVWddWuexxfq,Opt_in,13.0,2.0,0.0,0.0,0.0,0.006137865911237016,0.006389776357827476,unsure,0.0
Share,R_1igpVWddWuexxfq,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_1ik8DIcTWZc0Taq,Opt_in,13.0,2.0,13.0,1.0,1.0,0.006137865911237016,0.006389776357827476,unsure,2.0
Share,R_1ik8DIcTWZc0Taq,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_1j9Zem4Vin9tblB,Opt_in,13.0,2.0,13.0,1.0,1.0,0.006137865911237016,0.006389776357827476,unsure,2.0
Share,R_1j9Zem4Vin9tblB,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_1jIWXuV1V5rYq9c,Opt_in,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_1jIWXuV1V5rYq9c,Opt_out,13.0,2.0,0.0,0.0,0.0,0.009992313604919293,0.009389671361502348,unsure,0.0
Share,R_1kF7te20YLh9rmA,Opt_in,12.0,1.0,4.0,0.3333333333333333,0.0,0.0056657223796034,0.003194888178913738,unsure,0.0
Share,R_1kF7te20YLh9rmA,Opt_out,1.0,1.0,1.0,1.0,0.0,0.0007686395080707148,0.004694835680751174,unsure,0.0
Share,R_1kYAYgVQugmUz13,Opt_in,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_1kYAYgVQugmUz13,Opt_out,13.0,2.0,12.0,0.9230769230769231,1.0,0.009992313604919293,0.009389671361502348,unsure,2.0
Share,R_1n3bHgr2K722kWY,Opt_in,9.0,0.0,5.0,0.5555555555555556,,0.00424929178470255,0.0,unsure,0.0
Share,R_1n3bHgr2K722kWY,Opt_out,4.0,2.0,1.0,0.25,0.0,0.0030745580322828594,0.009389671361502348,unsure,0.0
Share,R_1o5X2Zg06ST65RA,Opt_in,13.0,2.0,13.0,1.0,1.0,0.006137865911237016,0.006389776357827476,unsure,2.0
Share,R_1o5X2Zg06ST65RA,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_1o6J8i7OMLPeL2v,Opt_in,3.0,0.0,2.0,0.6666666666666666,,0.00141643059490085,0.0,unsure,0.0
Share,R_1o6J8i7OMLPeL2v,Opt_out,10.0,2.0,0.0,0.0,0.0,0.007686395080707148,0.009389671361502348,unsure,0.0
Share,R_1pY97KfPb9lMwFI,Opt_in,13.0,2.0,13.0,1.0,1.0,0.006137865911237016,0.006389776357827476,unsure,2.0
Share,R_1pY97KfPb9lMwFI,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_1q1GzXK8F0DlVHQ,Opt_in,12.0,2.0,0.0,0.0,0.0,0.0056657223796034,0.006389776357827476,unsure,0.0
Share,R_1q1GzXK8F0DlVHQ,Opt_out,1.0,0.0,0.0,0.0,,0.0007686395080707148,0.0,unsure,0.0
Share,R_1q3cVsEj5mXI7qs,Opt_in,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_1q3cVsEj5mXI7qs,Opt_out,13.0,2.0,0.0,0.0,0.0,0.009992313604919293,0.009389671361502348,unsure,0.0
Share,R_1rDMRFxUrYTliYK,Opt_in,3.0,0.0,3.0,1.0,,0.00141643059490085,0.0,unsure,0.0
Share,R_1rDMRFxUrYTliYK,Opt_out,10.0,2.0,6.0,0.6,0.0,0.007686395080707148,0.009389671361502348,unsure,0.0
Share,R_1rNQXZodaTSiqr3,Opt_in,4.0,0.0,2.0,0.5,,0.0018885741265344666,0.0,unsure,0.0
Share,R_1rNQXZodaTSiqr3,Opt_out,9.0,2.0,7.0,0.7777777777777778,0.0,0.006917755572636433,0.009389671361502348,unsure,0.0
Share,R_1rcZzMGtLsrlgnO,Opt_in,13.0,2.0,9.0,0.6923076923076923,0.0,0.006137865911237016,0.006389776357827476,unsure,0.0
Share,R_1rcZzMGtLsrlgnO,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_1rxEoDQFgp6zjGM,Opt_in,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
Share,R_1rxEoDQFgp6zjGM,Opt_out,13.0,2.0,8.0,0.6153846153846154,1.0,0.009992313604919293,0.009389671361502348,unsure,2.0
Share,R_20M1wh4cXljKNfz,Opt_in,13.0,2.0,6.0,0.46153846153846156,1.0,0.006137865911237016,0.006389776357827476,unsure,2.0
Share,R_20M1wh4cXljKNfz,Opt_out,0.0,0.0,0.0,,,0.0,0.0,unsure,0.0
