Group,Condition,ResponseId,prop_yes_False,prop_yes_True,discernment
Share,Control,R_1JWaQGhMV4ZMfN5,0.0,0.0,0.0
Share,Control,R_1JWvvsz3LnnaEHW,0.25,0.5,0.25
Share,Control,R_1K11mWtCRHXnlfn,0.5,0.45,-0.04999999999999999
Share,Control,R_1LCrdO8n2QUOi3o,0.1,0.0,-0.1
Share,Control,R_1LGULXbBnpf3OVF,0.2,0.25,0.04999999999999999
Share,Control,R_1P8cpvVePKp5ygt,0.6,0.6,0.0
Share,Control,R_1P8kK0Hth2XNjcO,0.25,0.25,0.0
Share,Control,R_1Q5DCFFcuBATr5S,1.0,1.0,0.0
Share,Control,R_1QsZMXssTrssyiI,0.1,0.4,0.30000000000000004
Share,Control,R_1eOHyKIpBczkaMr,0.55,0.6,0.04999999999999993
Share,Control,R_1g0xhoGZQzwGBVe,0.3,0.25,-0.04999999999999999
Share,Control,R_1g8dTt6m8k85mdj,0.0,0.0,0.0
Share,Control,R_1gpZ451oHYcWjet,0.0,0.0,0.0
Share,Control,R_1gzhGn3p9AOWJyH,0.0,0.05,0.05
Share,Control,R_1hJWAE7NNlhC83Y,0.0,0.0,0.0
Share,Control,R_1hRsw9RER1bRP2i,0.0,0.35,0.35
Share,Control,R_1hXdOYoMrn5npPH,1.0,1.0,0.0
Share,Control,R_1igtKMBNcKVa2cd,1.0,1.0,0.0
Share,Control,R_1is8KnpYUDaoiBH,0.9,0.9,0.0
Share,Control,R_1jm6dEUMjoue3I1,0.75,0.4,-0.35
Share,Control,R_1k18g60Nox5qrVl,0.3,0.5,0.2
Share,Control,R_1kFCE410xeQkDBP,0.0,0.75,0.75
Share,Control,R_1kH7Rp8ivRWOMrg,0.8,0.8,0.0
Share,Control,R_1loWIqe0gdc5d5w,0.0,0.0,0.0
Share,Control,R_1mJVbLGbAlBHvOi,0.55,0.6,0.04999999999999993
Share,Control,R_1mOW9rdIOKqDfBv,0.0,0.0,0.0
Share,Control,R_1mx7PcLBNhL5i1E,0.65,0.6,-0.050000000000000044
Share,Control,R_1mzxli34Af8LlTn,0.0,0.35,0.35
Share,Control,R_1o2964l6NWdK1po,0.05,0.05,0.0
Share,Control,R_1o7RuuC6XYxQ0zd,0.3,0.45,0.15000000000000002
Share,Control,R_1oG5EGR5Opda1x7,0.95,1.0,0.050000000000000044
Share,Control,R_1ogXpBkPYywNk1i,0.0,0.05,0.05
Share,Control,R_1pXWBtwy1T00tSK,0.0,0.0,0.0
Share,Control,R_1pYFlXlEqGFEBwy,0.85,0.8,-0.04999999999999993
Share,Control,R_1q4Iky1Lr6RcGmC,0.0,0.25,0.25
Share,Control,R_1qU8upduh1l9RPb,1.0,1.0,0.0
Share,Control,R_1qXqX2kj6Ys5DiD,0.6,0.25,-0.35
Share,Control,R_1rJ4XGf9MlaKxDF,0.55,0.75,0.19999999999999996
Share,Control,R_20Szaw1uBP36sHP,1.0,1.0,0.0
Share,Control,R_21hADHAZ3hLDSNJ,0.1,0.7,0.6
Share,Control,R_21oEfIagkS70Rcd,0.45,0.65,0.2
Share,Control,R_22RlIVPQK6wIPTJ,0.2,0.6,0.39999999999999997
Share,Control,R_237ZCUYx9lCSzIH,0.0,0.7,0.7
Share,Control,R_241vB5M9MgjFqpU,1.0,0.95,-0.050000000000000044
Share,Control,R_24P3wKj9YCmalPZ,0.15,0.15,0.0
Share,Control,R_24cmwNCKDRGr78X,0.45,0.35,-0.10000000000000003
Share,Control,R_24ibOzg1phvE6zA,0.2,0.5,0.3
Share,Control,R_24qv2zp37Q8LBlV,1.0,1.0,0.0
Share,Control,R_25WrMmm6dtoVCzV,0.8,0.9,0.09999999999999998
Share,Control,R_25urAniy2tNndxE,0.0,0.0,0.0
Share,Control,R_27B73aRHumjAGH7,0.15,0.3,0.15
Share,Control,R_27I3tdLeNQET70M,1.0,1.0,0.0
Share,Control,R_27dGU4yjkslfIpt,1.0,1.0,0.0
Share,Control,R_27jmp6nnEeFCAsX,0.4,0.4,0.0
Share,Control,R_27xJVvqweQTJiC6,1.0,1.0,0.0
Share,Control,R_27xp9B0zDbHwwdX,0.0,0.25,0.25
Share,Control,R_28GHQlGgDTL0GHj,1.0,1.0,0.0
Share,Control,R_29lRTNDKHBgi4AF,0.45,0.15,-0.30000000000000004
Share,Control,R_2A13yaRJ6T01zx9,0.0,0.0,0.0
Share,Control,R_2AGObdBbOd8MgIF,0.0,0.0,0.0
Share,Control,R_2BgGUaNyf9pMaik,0.1,0.5,0.4
Share,Control,R_2BzZSoqHrbvWD3Y,0.1,0.1,0.0
Share,Control,R_2CCxrAIPQPubVeC,0.4,0.55,0.15000000000000002
Share,Control,R_2D14Ja5kN2yxjAb,0.0,0.0,0.0
Share,Control,R_2D7yElX3p4Bpxhw,0.55,0.25,-0.30000000000000004
Share,Control,R_2DMifjjkuhDEwLo,1.0,1.0,0.0
Share,Control,R_2E47wd5hlOnXJtQ,1.0,1.0,0.0
Share,Control,R_2EfSgQD5wnhzojF,0.0,0.0,0.0
Share,Control,R_2En5C8taqZQ2Jhr,0.55,0.45,-0.10000000000000003
Share,Control,R_2ExTcsjU5SzYh42,0.1,0.4,0.30000000000000004
Share,Control,R_2PAmBBKhEQjWe7U,0.05,0.05,0.0
Share,Control,R_2PBjfYqZ3HB0XSg,0.5,0.65,0.15000000000000002
Share,Control,R_2QA4HjXbASmdR0v,0.1,0.1,0.0
Share,Control,R_2QGqOGObvh2PZT7,0.05,0.2,0.15000000000000002
Share,Control,R_2Qhc5tyycP0ON6x,0.45,0.05,-0.4
Share,Control,R_2QnQn5zIWxz1w1P,0.8,0.9,0.09999999999999998
Share,Control,R_2RQEkEa9scpy1vo,0.05,0.5,0.45
Share,Control,R_2SdFn7bs0dbfbjA,0.0,0.2,0.2
Share,Control,R_2SvokIGXoSxxM7T,0.35,0.05,-0.3
Share,Control,R_2U4brbuOU7WrYdw,0.0,0.4,0.4
Share,Control,R_2UaehnbK46cqnUY,0.15,0.35,0.19999999999999998
Share,Control,R_2Vl6WApeDDNCkQQ,0.25,0.15,-0.1
Share,Control,R_2VvIhljdlbjRYOq,0.6,0.35,-0.25
Share,Control,R_2X4oolVvpnLXLO4,0.55,0.55,0.0
Share,Control,R_2Xn5KVl56wKmaVG,0.15,0.75,0.6
Share,Control,R_2aOCTlz69q6wRij,0.2,0.1,-0.1
Share,Control,R_2bKqi0359mScZdS,0.4,0.95,0.5499999999999999
Share,Control,R_2bPPVwVmUZy2V2S,0.0,0.6,0.6
Share,Control,R_2cdyQLEGz8JZaV5,0.45,0.35,-0.10000000000000003
Share,Control,R_2cuc9va9zPlwJ9c,0.0,0.0,0.0
Share,Control,R_2cwijo3NBFcF5EO,0.85,0.95,0.09999999999999998
Share,Control,R_2dio1NyrLeDMFgi,0.0,0.2,0.2
Share,Control,R_2dj1Cx43jjQCsWu,0.05,0.0,-0.05
Share,Control,R_2feaaDlewxditTM,0.45,0.7,0.24999999999999994
Share,Control,R_2fkPCw3wxIVDo4y,0.0,0.0,0.0
Share,Control,R_2frlTfBTK5ZEleQ,0.1,0.3,0.19999999999999998
Share,Control,R_2mFa0D8MjYo8Upj,0.0,0.0,0.0
Share,Control,R_2q4KWEyEQ62kW0s,0.0,0.0,0.0
Share,Control,R_2rTSanp1lYz5RiP,0.2,0.15,-0.05000000000000002
Share,Control,R_2sc3wTmJ7GGzmCI,1.0,1.0,0.0
Share,Control,R_2t4LDnAh2ESF9PS,0.0,0.65,0.65
Share,Control,R_2tkWhiOgp33QyAs,0.2,0.25,0.04999999999999999
Share,Control,R_2tx3fAzkMmymdBQ,1.0,1.0,0.0
Share,Control,R_2uIO8vSlnduMmCv,0.0,0.0,0.0
Share,Control,R_2uIjDfkzKuJoHDZ,0.25,0.7,0.44999999999999996
Share,Control,R_2v2HV3FVW9riRqE,0.0,0.0,0.0
Share,Control,R_2v34g0sjwSY8NaX,0.0,0.0,0.0
Share,Control,R_2wHVxkAinB09thE,0.0,0.0,0.0
Share,Control,R_2wMH5SxgwM8CxRX,0.05,0.3,0.25
Share,Control,R_2wbEDow6ghVgv8K,0.4,0.65,0.25
Share,Control,R_2xGgVvEy8cwg0TM,0.6,0.55,-0.04999999999999993
Share,Control,R_2y8IZm8yrsNFq5K,1.0,1.0,0.0
Share,Control,R_2ykB2lgHx4OgNBx,0.45,0.35,-0.10000000000000003
Share,Control,R_2zJ727KHRtvVrm6,1.0,1.0,0.0
Share,Control,R_308N7OaeIPJCyuY,0.35,0.45,0.10000000000000003
Share,Control,R_30kEYg83we52Irm,0.25,0.45,0.2
Share,Control,R_31SMcTNLkmmDX6F,0.0,0.0,0.0
Share,Control,R_322AKgx154wLfKf,0.0,0.0,0.0
Share,Control,R_32JkbymzYhvmUrk,0.55,0.55,0.0
Share,Control,R_338gx8L0hjfmJpA,0.15,0.8,0.65
Share,Control,R_33eXKEEZCAZPBJL,0.55,0.45,-0.10000000000000003
Share,Control,R_33fBhnv205ymuvY,0.1,0.15,0.04999999999999999
Share,Control,R_33qlyhZluiYUnHR,0.0,0.1,0.1
Share,Control,R_33xJH0Mgz7o2PYn,1.0,1.0,0.0
Share,Control,R_3CTrGpoFZCjVyed,0.55,0.15,-0.4
Share,Control,R_3D1NL2jPz1LR01K,0.0,0.0,0.0
Share,Control,R_3D2AGPCyd07j4D9,0.45,0.1,-0.35
Share,Control,R_3D2CN5ehZf4eDEi,0.0,0.05,0.05
Share,Control,R_3DdNOUpM8wbsrlU,0.65,0.4,-0.25
Share,Control,R_3EG338pELahKD0o,0.1,0.2,0.1
Share,Control,R_3EJRo2xLJDo4VQN,0.0,0.0,0.0
Share,Control,R_3EQBE0Hf6F0R5Xt,0.1,0.5,0.4
Share,Control,R_3EuujklfCZTMV8j,0.45,0.0,-0.45
Share,Control,R_3G7IJekgFZHFGui,0.4,0.8,0.4
Share,Control,R_3Gs8lfQBeDXXFKs,0.0,0.05,0.05
Share,Control,R_3HzSaV62Rjb8Tu9,0.85,0.9,0.050000000000000044
Share,Control,R_3IxBhEGmEyfZRkd,0.65,0.15,-0.5
Share,Control,R_3KH2HAUDMetEWk6,1.0,1.0,0.0
Share,Control,R_3Kw7oZS8QqNKy9W,0.6,0.7,0.09999999999999998
Share,Control,R_3LbPau3T5cIeFer,1.0,1.0,0.0
Share,Control,R_3M5MK1qMamksBuu,0.0,0.0,0.0
Share,Control,R_3NIL382E4za3eNP,0.25,0.75,0.5
Share,Control,R_3NQwz5VA7ogd9BE,0.05,0.2,0.15000000000000002
Share,Control,R_3NVqKBrn2pphVIm,0.05,0.0,-0.05
Share,Control,R_3PFcE0HuKKLnZ3C,0.0,0.2,0.2
Share,Control,R_3PtqFqt8CZgB5ta,1.0,1.0,0.0
Share,Control,R_3Q00g0VaBHX9zAn,0.05,0.4,0.35000000000000003
Share,Control,R_3R1Rz2d73uNEk2I,0.25,0.15,-0.1
Share,Control,R_3Rq1bQDMpx0eDTd,0.95,1.0,0.050000000000000044
Share,Control,R_3dDFs3vCLJtHZot,1.0,1.0,0.0
Share,Control,R_3dRgxclhHy9vRm4,0.9,0.9,0.0
Share,Control,R_3fBkd119u3t8kPz,0.0,0.0,0.0
Share,Control,R_3foensUafWNzXcR,1.0,1.0,0.0
Share,Control,R_3gS1Sal9ylmacbU,0.8,0.95,0.1499999999999999
Share,Control,R_3gZYN2NL42eU2yU,0.1,0.05,-0.05
Share,Control,R_3iLsnKdMmVGL882,1.0,0.95,-0.050000000000000044
Share,Control,R_3iVbT40RlcKpi4j,0.4,0.05,-0.35000000000000003
Share,Control,R_3iyaLAHCShTLYjr,0.75,0.55,-0.19999999999999996
Share,Control,R_3kImt9dYTKhCPSc,0.3,0.3,0.0
Share,Control,R_3lAxSaG9Ty8QQQV,0.8,0.95,0.1499999999999999
Share,Control,R_3lS0LOTerBT6hL8,0.0,0.1,0.1
Share,Control,R_3lYagcQ2LIVbZno,0.0,0.15,0.15
Share,Control,R_3n2vrtXYvXPApu6,0.0,0.0,0.0
Share,Control,R_3n9uCkP0Nyvu4Ic,0.0,0.0,0.0
Share,Control,R_3oF59VxYKqwyqnT,0.2,0.75,0.55
Share,Control,R_3oLLBADmLE2YgyL,0.5,0.6,0.09999999999999998
Share,Control,R_3qfL6nxQkZ6GwNL,1.0,1.0,0.0
Share,Control,R_3qfmzdhrvXNAjhL,0.3,0.45,0.15000000000000002
Share,Control,R_3qpxGagx8oPZ89O,0.8,0.9,0.09999999999999998
Share,Control,R_3rOfvXevLU1maKd,0.0,0.0,0.0
Share,Control,R_3rYdrT2jywJaP7V,1.0,0.95,-0.050000000000000044
Share,Control,R_3saiJkkXkJmni6R,0.95,0.65,-0.29999999999999993
Share,Control,R_3sml6R2HIXYSwRR,0.25,0.35,0.09999999999999998
Share,Control,R_3sziZEaJOCikXWA,1.0,1.0,0.0
Share,Control,R_4VjIyCstK9137mV,0.75,0.7,-0.050000000000000044
Share,Control,R_55XRwZQ8Fx9T4uR,0.45,0.8,0.35000000000000003
Share,Control,R_5BgG2BgE4lzR3r3,1.0,1.0,0.0
Share,Control,R_5t1QecB5VnRIXEl,0.15,0.0,-0.15
Share,Control,R_6PsR5kgk58kR6iR,0.0,0.05,0.05
Share,Control,R_6o27vUqALHbx49X,0.15,0.15,0.0
Share,Control,R_6rpNvlMxxcjdLnH,0.85,0.5,-0.35
Share,Control,R_6wZtBRwhsgDI9jP,0.05,0.15,0.09999999999999999
Share,Control,R_6zpTx8kjOm0dIgp,0.75,0.4,-0.35
Share,Control,R_7OkGVD5yunXK4PT,1.0,1.0,0.0
Share,Control,R_7WMTQWfjns2Wpxf,1.0,1.0,0.0
Share,Control,R_8ArvDvpr2yKhk0p,0.85,0.8,-0.04999999999999993
Share,Control,R_8D4kGqh731pFNXb,0.0,0.0,0.0
Share,Control,R_8j45zlcFPdpEzBf,0.0,0.0,0.0
Share,Control,R_9HxKjccqnAFCyCB,0.9,0.95,0.04999999999999993
Share,Control,R_9SPH39DquN0XBL3,0.15,0.45,0.30000000000000004
Share,Control,R_9vpVMbFpK4ueL3r,0.7,0.95,0.25
Share,Control,R_A7Oq55DIUBbdToJ,0.0,0.0,0.0
Share,Control,R_AALWLs5w1HQM0oh,0.45,0.65,0.2
Share,Control,R_ANX4TDaL4B3xWmZ,0.0,0.1,0.1
Share,Control,R_BLj0BllY23amyEV,0.0,0.1,0.1
Share,Control,R_BroZQNdMlFDz3B7,0.15,0.2,0.05000000000000002
Share,Control,R_BwWBU5V7L0vIUbD,1.0,1.0,0.0
Share,Control,R_DLUJAOsVFX9qKQh,0.0,0.4,0.4
Share,Control,R_Drab9L7j1G2d7BT,0.05,0.8,0.75
Share,Control,R_DvOrx3pgP5e3mOB,0.35,0.6,0.25
Share,Control,R_O3bT8GvuRDug0UN,1.0,1.0,0.0
Share,Control,R_OEl2ui5Vug1i3Jf,0.15,0.35,0.19999999999999998
Share,Control,R_OHa1kL7nnHGgrW9,0.0,0.85,0.85
Share,Control,R_Ocyeu8dlRbrPbZn,0.2,0.25,0.04999999999999999
Share,Control,R_PA591njELGCm5SF,0.3,0.2,-0.09999999999999998
Share,Control,R_Q3SC2b7dvED69Zn,0.0,0.0,0.0
Share,Control,R_SDXHasgMylDkhzj,0.0,0.0,0.0
Share,Control,R_SZSaTzz6gmtcyOJ,1.0,1.0,0.0
Share,Control,R_TgXyvwbuuhA8Git,0.0,0.0,0.0
Share,Control,R_Tvcnrk1c7Vb690Z,0.15,0.8,0.65
Share,Control,R_UFNLCu7hFdNUADf,0.0,0.2,0.2
Share,Control,R_UR5fKfFlROCoj4t,0.0,0.1,0.1
Share,Control,R_UoMeJQOD8Iu3kCR,0.35,0.75,0.4
Share,Control,R_VJtCkqdNNyw67FD,0.15,0.05,-0.09999999999999999
Share,Control,R_W8SyKhWPIWJfz1v,0.0,0.0,0.0
Share,Control,R_XzYnhyjnm0P2AjT,0.1,0.1,0.0
Share,Control,R_YPT6Cs9qOyreW0p,0.05,0.4,0.35000000000000003
Share,Control,R_Z7ZmRpDmZ3QUhod,0.95,1.0,0.050000000000000044
Share,Control,R_a9qLtAldT5fjVHX,0.05,0.25,0.2
Share,Control,R_aaZIKkElAJiyLIJ,1.0,1.0,0.0
Share,Control,R_aaeYlyCmoahuj1n,0.7,0.85,0.15000000000000002
Share,Control,R_afSMJuROeuQ3KRb,0.1,0.15,0.04999999999999999
Share,Control,R_bfGpkCoLOFWVNct,0.1,0.0,-0.1
Share,Control,R_bmbhroNVUZ6gnL3,0.0,0.0,0.0
Share,Control,R_bwluhhotlnv9siJ,0.15,0.75,0.6
Share,Control,R_dmOZdBRALVQsEIV,0.25,0.75,0.5
Share,Control,R_eJOWrmvFKzmticV,0.15,0.1,-0.04999999999999999
Share,Control,R_eM56cwC8SHkA6K5,0.75,1.0,0.25
Share,Control,R_eMcrbtsDddyXThv,0.95,0.9,-0.04999999999999993
Share,Control,R_eRqAgUTQV2f0Gkh,0.15,0.45,0.30000000000000004
Share,Control,R_eaPYHDcggyLdVhT,0.2,0.1,-0.1
Share,Control,R_pELUGcHvFVU7wNX,0.35,0.65,0.30000000000000004
Share,Control,R_pQUlxRbLaUHIfwR,0.2,0.1,-0.1
Share,Control,R_pbL68giwTT6rYSl,0.0,0.05,0.05
Share,Control,R_qDd1CRJ1ZuQ5CjT,0.0,0.0,0.0
Share,Control,R_s72EOfQiDqnMZxv,0.5,0.6,0.09999999999999998
Share,Control,R_sLH1w8QKNbVsVkR,0.7,0.7,0.0
Share,Control,R_tK9U3MMXsjcrTUd,0.05,0.3,0.25
Share,Control,R_u48u94HqRjVM2Y1,0.9,0.9,0.0
Share,Control,R_ufdZ63f1BTuswJX,0.0,0.05,0.05
Share,Control,R_uqvSKLcAWsFgNYB,0.35,0.45,0.10000000000000003
Share,Control,R_utbxVa1bugB8pkR,0.0,0.9,0.9
Share,Control,R_vB9chxoUYZofcNb,0.8,0.7,-0.10000000000000009
Share,Control,R_yJSQYFWN6D2XqE1,0.35,0.6,0.25
Share,Control,R_yKHE80KYb3WBX7b,0.4,0.4,0.0
Share,Control,R_zSeyw8vQDyCH7EJ,0.0,0.0,0.0
Share,Forced,R_0MoRInuxqBBJqfL,0.0,0.0,0.0
Share,Forced,R_0cyOhvM6UQhylfb,1.0,0.95,-0.050000000000000044
Share,Forced,R_0v4QoG8CNJ89mq5,0.0,0.0,0.0
Share,Forced,R_116jljqNVVSN0mW,0.55,0.75,0.19999999999999996
Share,Forced,R_125s2tB7lkQenvM,0.0,0.0,0.0
Share,Forced,R_12bQpWfTZB0fK4p,0.6,0.6,0.0
Share,Forced,R_12fdJMDguG5GS9i,1.0,1.0,0.0
Share,Forced,R_1BRURHsdKTeepnR,0.0,0.0,0.0
Share,Forced,R_1C14yxqYfdSFqwp,0.8,1.0,0.19999999999999996
Share,Forced,R_1DBAP7j9UKzNAHU,1.0,1.0,0.0
Share,Forced,R_1DtAZPybh6VoM7T,1.0,1.0,0.0
Share,Forced,R_1EgjG2ddjtvJkUv,1.0,1.0,0.0
Share,Forced,R_1Egu5HZYqaXocko,0.1,0.15,0.04999999999999999
Share,Forced,R_1FEOQRCDoPpSdA1,1.0,0.95,-0.050000000000000044
Share,Forced,R_1FFxSs0UiuxxhEN,0.9,0.9,0.0
Share,Forced,R_1FmoTaDbaFTYsLv,0.2,0.35,0.14999999999999997
Share,Forced,R_1FrX2jpfnp6pcGz,0.1,0.55,0.45000000000000007
Share,Forced,R_1GT5MK2g0AGxIOO,1.0,1.0,0.0
Share,Forced,R_1HdTIwMQWUVrU7P,0.25,0.55,0.30000000000000004
Share,Forced,R_1He2ENNwDZtKg5N,0.4,0.3,-0.10000000000000003
Share,Forced,R_1IaPsgHNIxdWaiy,0.0,0.05,0.05
Share,Forced,R_1IcR33BJ4YJMNw0,1.0,0.95,-0.050000000000000044
Share,Forced,R_1IyjgqgzL4Xtbd2,0.9,1.0,0.09999999999999998
Share,Forced,R_1JLUSx7VZFGILVf,1.0,0.95,-0.050000000000000044
Share,Forced,R_1K0CLUMvMeMhFG6,0.0,0.55,0.55
Share,Forced,R_1Kd2HzBPERn8sCE,0.95,0.9,-0.04999999999999993
Share,Forced,R_1LAxAAuPDn9UqD4,0.0,0.55,0.55
Share,Forced,R_1LuNWQ9UU190PK1,1.0,1.0,0.0
Share,Forced,R_1M4A7Zf7BT2r7nv,0.05,0.25,0.2
Share,Forced,R_1NCFvUIHoHdJ6Ep,0.8,0.9,0.09999999999999998
Share,Forced,R_1OoQXel6GET6JvE,0.05,0.6,0.5499999999999999
Share,Forced,R_1Oxbu1bLlqmQ9Zu,0.55,0.65,0.09999999999999998
Share,Forced,R_1P7eFfFOICxZDZP,0.75,0.9,0.15000000000000002
Share,Forced,R_1QiqkwlTvRAlALK,1.0,1.0,0.0
Share,Forced,R_1ReLd3UILQ11Uqd,0.2,0.5,0.3
Share,Forced,R_1X45CApN2eyB2Gl,0.0,0.05,0.05
Share,Forced,R_1cYS6nSZOxMi6cF,0.0,0.4,0.4
Share,Forced,R_1dBvCq9qLt52R5M,0.3,0.75,0.45
Share,Forced,R_1dbjcjfcHX9MdJg,0.0,0.15,0.15
Share,Forced,R_1dn2NFq1g6IG2EC,0.5,0.6,0.09999999999999998
Share,Forced,R_1eUYZNe4wPunOJ3,0.95,0.9,-0.04999999999999993
Share,Forced,R_1f19uzr3n4ozHTy,0.45,0.65,0.2
Share,Forced,R_1f88cqOwx27vCuK,0.45,0.3,-0.15000000000000002
Share,Forced,R_1gGCqhNgWHp5mpo,1.0,0.75,-0.25
Share,Forced,R_1gUOk1z7b4pW1cK,1.0,1.0,0.0
Share,Forced,R_1gbigzY0xESVKRA,1.0,1.0,0.0
Share,Forced,R_1gvgyV8FUdQZUlP,0.0,0.6,0.6
Share,Forced,R_1gvyq35rSqeDhNN,0.0,0.55,0.55
Share,Forced,R_1gwDhPLJ3MYuvHV,0.45,0.5,0.04999999999999999
Share,Forced,R_1hNikkaPmQM88aW,1.0,1.0,0.0
Share,Forced,R_1hygAIBkwNkD83i,0.2,0.35,0.14999999999999997
Share,Forced,R_1jCWIm96M266UDL,1.0,1.0,0.0
Share,Forced,R_1jHQ4uhMoGFXcBC,0.45,0.65,0.2
Share,Forced,R_1jTVUPoVTfLpktM,1.0,1.0,0.0
Share,Forced,R_1jv8K59mPpBqX1e,0.0,0.0,0.0
Share,Forced,R_1kImrNihyVVMlxe,0.0,0.15,0.15
Share,Forced,R_1l3jGX4KKHKCnJl,0.0,0.05,0.05
Share,Forced,R_1mQnlrwwjET8oDP,0.1,0.35,0.24999999999999997
Share,Forced,R_1menU0nP0nguPPv,0.15,0.8,0.65
Share,Forced,R_1mla5xEmsQSZTJa,0.1,0.4,0.30000000000000004
Share,Forced,R_1n3gvNhlWOTZOGR,0.9,0.9,0.0
Share,Forced,R_1n7MnweORgsoNZP,0.8,0.85,0.04999999999999993
Share,Forced,R_1nSDQlFmBZTz6Rn,0.95,0.9,-0.04999999999999993
Share,Forced,R_1nV1qolxzQYGaOT,0.45,0.5,0.04999999999999999
Share,Forced,R_1ouKkcwCvDK6VPU,0.9,0.55,-0.35
Share,Forced,R_1pXV7du8my1Vgu2,0.0,0.0,0.0
Share,Forced,R_1q4axp3ERGODrhV,0.4,0.75,0.35
Share,Forced,R_1qVtQuuFvDza0WB,1.0,1.0,0.0
Share,Forced,R_1r1VfxS57tfxwql,0.95,0.95,0.0
Share,Forced,R_1rNUKiuIk7sfaBB,0.1,0.4,0.30000000000000004
Share,Forced,R_1rNdbd3J5aKXfo6,0.0,0.3,0.3
Share,Forced,R_1rk0sj0Bu7x3yDS,1.0,1.0,0.0
Share,Forced,R_1rp6TuBfZQUyWcz,0.0,0.35,0.35
Share,Forced,R_1rqN6BAj6lTFSEU,0.5,0.25,-0.25
Share,Forced,R_21B5QRVox1m48jd,0.0,0.0,0.0
Share,Forced,R_22QCqvSZisH4byq,0.0,0.0,0.0
Share,Forced,R_22xm2oiKZzJCC1b,0.0,0.0,0.0
Share,Forced,R_23gE7SNFb4w3oPM,0.0,0.0,0.0
Share,Forced,R_24kPF7hswVT4kAV,0.0,0.45,0.45
Share,Forced,R_273ADobudkCKZk6,0.25,0.3,0.04999999999999999
Share,Forced,R_273ge7ESn6ZvtXS,0.45,0.2,-0.25
Share,Forced,R_27DJYSMN6yhP0zX,0.0,0.0,0.0
Share,Forced,R_27J5XukxFcgCb5g,1.0,1.0,0.0
Share,Forced,R_27lYzXmsql2PoAi,0.75,0.95,0.19999999999999996
Share,Forced,R_27y491mk9boc12q,0.0,0.0,0.0
Share,Forced,R_296yNPEcIo1a7ZG,0.0,0.0,0.0
Share,Forced,R_29aAS8J1aEHAW4C,0.05,0.2,0.15000000000000002
Share,Forced,R_29ssY4hUe7RRpWR,0.4,0.0,-0.4
Share,Forced,R_2B3aWIRyZvqt07Y,0.0,0.0,0.0
Share,Forced,R_2B3uAox2wOOTdsb,1.0,1.0,0.0
Share,Forced,R_2CZMrJe8lxf18jH,0.45,0.25,-0.2
Share,Forced,R_2CjF0aXFuLMi4tl,0.0,0.0,0.0
Share,Forced,R_2D855dmuzzPKuDt,0.0,0.0,0.0
Share,Forced,R_2OJaDqjrqJPpVKB,0.75,1.0,0.25
Share,Forced,R_2OPCGiMIxfaOhAu,0.1,0.5,0.4
Share,Forced,R_2OPgdfkAHyMv23U,0.7,0.55,-0.1499999999999999
Share,Forced,R_2QDPCEtigbe8epR,0.1,0.05,-0.05
Share,Forced,R_2QGVaikUzQZGbt3,1.0,1.0,0.0
Share,Forced,R_2QSq6Nvo7f9vwxR,0.0,0.0,0.0
Share,Forced,R_2ROjxu015hI4B9k,0.2,0.85,0.6499999999999999
Share,Forced,R_2SHuki2sMlGbQWT,0.0,0.0,0.0
Share,Forced,R_2SIAEx9UWaDluwV,1.0,1.0,0.0
Share,Forced,R_2UVgxoT8W2tiUU5,1.0,1.0,0.0
Share,Forced,R_2V2e9yA8jHdsJ1T,1.0,1.0,0.0
Share,Forced,R_2VDR9A1e9YjkqcQ,0.65,0.85,0.19999999999999996
Share,Forced,R_2VIlJNMbWH1FKB0,0.55,0.35,-0.20000000000000007
Share,Forced,R_2WYYx4tsfkdvh19,0.15,0.25,0.1
Share,Forced,R_2YahBSwzbhbB9zz,0.45,0.65,0.2
Share,Forced,R_2Yf7ttWPKsDItfK,0.9,0.65,-0.25
Share,Forced,R_2ZKXS0Uoq9JDXf4,0.95,0.95,0.0
Share,Forced,R_2ZOlG3vb1c7GkoH,1.0,1.0,0.0
Share,Forced,R_2aDLWOgn1kkxnlQ,0.05,0.4,0.35000000000000003
Share,Forced,R_2b0KqDf2XcPfXhk,0.5,0.9,0.4
Share,Forced,R_2bVNSXRK3sMpArW,0.3,0.2,-0.09999999999999998
Share,Forced,R_2bZOBtVQQPZBDZy,0.75,0.8,0.050000000000000044
Share,Forced,R_2chBfigodUMYZ2t,0.0,0.0,0.0
Share,Forced,R_2ctLU8bMLP9gVhN,0.15,0.4,0.25
Share,Forced,R_2dGxCCgGrfc2cl6,0.05,0.15,0.09999999999999999
Share,Forced,R_2fI4kCJ7T8BsU8P,0.95,1.0,0.050000000000000044
Share,Forced,R_2fcTV03eD400Rqp,0.95,0.95,0.0
Share,Forced,R_2qdXY6NqOEw3c7n,1.0,1.0,0.0
Share,Forced,R_2qqofN1n6TiGGJc,1.0,0.9,-0.09999999999999998
Share,Forced,R_2s5w0DMeaUjBSTq,0.0,0.0,0.0
Share,Forced,R_2t8N6fTCnU1T6x1,0.1,0.25,0.15
Share,Forced,R_2uWMspyNqh5QQdJ,1.0,1.0,0.0
Share,Forced,R_2urmAdfVCjwRh7f,0.35,0.4,0.050000000000000044
Share,Forced,R_2v0xn4bzY5bOlks,0.2,0.35,0.14999999999999997
