Group,ResponseId,option_cond,num_False,num_True,num_yes_False,num_yes_True,prop_yes_False,prop_yes_True,w_True,w_False
Share,R_1j9Zem4Vin9tblB,Opt_in,20.0,20.0,17.0,20.0,0.85,1.0,0.006159531875577456,0.006629101756711966
Share,R_1j9Zem4Vin9tblB,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_1jIWXuV1V5rYq9c,Opt_in,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_1jIWXuV1V5rYq9c,Opt_out,20.0,20.0,0.0,0.0,0.0,0.0,0.009935419771485345,0.008916629514043692
Share,R_1kF7te20YLh9rmA,Opt_in,7.0,19.0,0.0,5.0,0.0,0.2631578947368421,0.005851555281798583,0.002320185614849188
Share,R_1kF7te20YLh9rmA,Opt_out,13.0,1.0,0.0,1.0,0.0,1.0,0.0004967709885742673,0.0057958091841284
Share,R_1kYAYgVQugmUz13,Opt_in,0.0,1.0,0.0,1.0,,1.0,0.0003079765937788728,0.0
Share,R_1kYAYgVQugmUz13,Opt_out,20.0,19.0,17.0,17.0,0.85,0.8947368421052632,0.009438648782911079,0.008916629514043692
Share,R_1n3bHgr2K722kWY,Opt_in,8.0,13.0,0.0,6.0,0.0,0.46153846153846156,0.004003695719125347,0.002651640702684786
Share,R_1n3bHgr2K722kWY,Opt_out,12.0,7.0,0.0,2.0,0.0,0.2857142857142857,0.003477396920019871,0.005349977708426215
Share,R_1o5X2Zg06ST65RA,Opt_in,20.0,20.0,20.0,20.0,1.0,1.0,0.006159531875577456,0.006629101756711966
Share,R_1o5X2Zg06ST65RA,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_1o6J8i7OMLPeL2v,Opt_in,1.0,4.0,0.0,2.0,0.0,0.5,0.0012319063751154912,0.00033145508783559825
Share,R_1o6J8i7OMLPeL2v,Opt_out,19.0,16.0,0.0,0.0,0.0,0.0,0.007948335817188276,0.008470798038341507
Share,R_1pY97KfPb9lMwFI,Opt_in,20.0,20.0,20.0,20.0,1.0,1.0,0.006159531875577456,0.006629101756711966
Share,R_1pY97KfPb9lMwFI,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_1q1GzXK8F0DlVHQ,Opt_in,20.0,19.0,0.0,0.0,0.0,0.0,0.005851555281798583,0.006629101756711966
Share,R_1q1GzXK8F0DlVHQ,Opt_out,0.0,1.0,0.0,0.0,,0.0,0.0004967709885742673,0.0
Share,R_1q3cVsEj5mXI7qs,Opt_in,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_1q3cVsEj5mXI7qs,Opt_out,20.0,20.0,0.0,0.0,0.0,0.0,0.009935419771485345,0.008916629514043692
Share,R_1rDMRFxUrYTliYK,Opt_in,5.0,5.0,0.0,4.0,0.0,0.8,0.001539882968894364,0.0016572754391779914
Share,R_1rDMRFxUrYTliYK,Opt_out,15.0,15.0,2.0,8.0,0.13333333333333333,0.5333333333333333,0.007451564828614009,0.006687472135532769
Share,R_1rNQXZodaTSiqr3,Opt_in,2.0,6.0,0.0,3.0,0.0,0.5,0.0018478595626732369,0.0006629101756711965
Share,R_1rNQXZodaTSiqr3,Opt_out,18.0,14.0,0.0,9.0,0.0,0.6428571428571429,0.006954793840039742,0.008024966562639322
Share,R_1rcZzMGtLsrlgnO,Opt_in,20.0,20.0,9.0,15.0,0.45,0.75,0.006159531875577456,0.006629101756711966
Share,R_1rcZzMGtLsrlgnO,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_1rxEoDQFgp6zjGM,Opt_in,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_1rxEoDQFgp6zjGM,Opt_out,20.0,20.0,18.0,15.0,0.9,0.75,0.009935419771485345,0.008916629514043692
Share,R_20M1wh4cXljKNfz,Opt_in,20.0,20.0,16.0,11.0,0.8,0.55,0.006159531875577456,0.006629101756711966
Share,R_20M1wh4cXljKNfz,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_21u3jtyKHiDv7bu,Opt_in,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_21u3jtyKHiDv7bu,Opt_out,20.0,20.0,4.0,0.0,0.2,0.0,0.009935419771485345,0.008916629514043692
Share,R_21yUVfK2I0saoIH,Opt_in,20.0,20.0,20.0,20.0,1.0,1.0,0.006159531875577456,0.006629101756711966
Share,R_21yUVfK2I0saoIH,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_21zBQ6IyZCBwzAj,Opt_in,2.0,4.0,1.0,2.0,0.5,0.5,0.0012319063751154912,0.0006629101756711965
Share,R_21zBQ6IyZCBwzAj,Opt_out,18.0,16.0,1.0,8.0,0.05555555555555555,0.5,0.007948335817188276,0.008024966562639322
Share,R_22DHAPts0QGGjHB,Opt_in,20.0,20.0,20.0,18.0,1.0,0.9,0.006159531875577456,0.006629101756711966
Share,R_22DHAPts0QGGjHB,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_22t55TvB4oD5Nfq,Opt_in,20.0,20.0,12.0,12.0,0.6,0.6,0.006159531875577456,0.006629101756711966
Share,R_22t55TvB4oD5Nfq,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_23TNLeW4UdHFCtI,Opt_in,8.0,20.0,0.0,2.0,0.0,0.1,0.006159531875577456,0.002651640702684786
Share,R_23TNLeW4UdHFCtI,Opt_out,12.0,0.0,0.0,0.0,0.0,,0.0,0.005349977708426215
Share,R_23ggG1VwpQOZ7JZ,Opt_in,9.0,9.0,0.0,2.0,0.0,0.2222222222222222,0.002771789344009855,0.0029830957905203847
Share,R_23ggG1VwpQOZ7JZ,Opt_out,11.0,11.0,0.0,0.0,0.0,0.0,0.00546448087431694,0.00490414623272403
Share,R_25TjZ7d3PlmfPdo,Opt_in,5.0,5.0,0.0,1.0,0.0,0.2,0.001539882968894364,0.0016572754391779914
Share,R_25TjZ7d3PlmfPdo,Opt_out,15.0,15.0,0.0,15.0,0.0,1.0,0.007451564828614009,0.006687472135532769
Share,R_268A2I64Tu6k8Ru,Opt_in,13.0,8.0,0.0,4.0,0.0,0.5,0.0024638127502309825,0.004308916141862778
Share,R_268A2I64Tu6k8Ru,Opt_out,7.0,12.0,1.0,2.0,0.14285714285714285,0.16666666666666666,0.005961251862891207,0.003120820329915292
Share,R_278dDkowd39pclE,Opt_in,7.0,3.0,7.0,2.0,1.0,0.6666666666666666,0.0009239297813366184,0.002320185614849188
Share,R_278dDkowd39pclE,Opt_out,13.0,17.0,13.0,17.0,1.0,1.0,0.008445106805762544,0.0057958091841284
Share,R_27erEug7UsfQfxg,Opt_in,3.0,11.0,0.0,1.0,0.0,0.09090909090909091,0.0033877425315676007,0.0009943652635067948
Share,R_27erEug7UsfQfxg,Opt_out,17.0,9.0,0.0,0.0,0.0,0.0,0.004470938897168405,0.007579135086937138
Share,R_28YiBs1t6LL4NBy,Opt_in,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_28YiBs1t6LL4NBy,Opt_out,20.0,20.0,0.0,1.0,0.0,0.05,0.009935419771485345,0.008916629514043692
Share,R_29ubTskiB3ZsYr6,Opt_in,20.0,20.0,16.0,11.0,0.8,0.55,0.006159531875577456,0.006629101756711966
Share,R_29ubTskiB3ZsYr6,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_2AFJQoX8KtbkMwG,Opt_in,20.0,20.0,20.0,20.0,1.0,1.0,0.006159531875577456,0.006629101756711966
Share,R_2AFJQoX8KtbkMwG,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_2AHcnRPaasp4x4q,Opt_in,20.0,20.0,19.0,20.0,0.95,1.0,0.006159531875577456,0.006629101756711966
Share,R_2AHcnRPaasp4x4q,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_2ALJh8r8nLTTHl7,Opt_in,9.0,7.0,0.0,0.0,0.0,0.0,0.0021558361564521095,0.0029830957905203847
Share,R_2ALJh8r8nLTTHl7,Opt_out,11.0,13.0,0.0,0.0,0.0,0.0,0.006458022851465474,0.00490414623272403
Share,R_2AM5ACY4viaLEX0,Opt_in,20.0,20.0,20.0,20.0,1.0,1.0,0.006159531875577456,0.006629101756711966
Share,R_2AM5ACY4viaLEX0,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_2ATGUadHoxeotK6,Opt_in,4.0,2.0,0.0,0.0,0.0,0.0,0.0006159531875577456,0.001325820351342393
Share,R_2ATGUadHoxeotK6,Opt_out,16.0,18.0,0.0,0.0,0.0,0.0,0.00894187779433681,0.007133303611234953
Share,R_2AXsH7bQVDBO5yy,Opt_in,18.0,19.0,1.0,0.0,0.05555555555555555,0.0,0.005851555281798583,0.005966191581040769
Share,R_2AXsH7bQVDBO5yy,Opt_out,2.0,1.0,0.0,0.0,0.0,0.0,0.0004967709885742673,0.0008916629514043691
Share,R_2AZjHqAjKNgaH6Z,Opt_in,8.0,2.0,5.0,1.0,0.625,0.5,0.0006159531875577456,0.002651640702684786
Share,R_2AZjHqAjKNgaH6Z,Opt_out,12.0,18.0,0.0,0.0,0.0,0.0,0.00894187779433681,0.005349977708426215
Share,R_2BmR1yiQmXwnEwt,Opt_in,20.0,20.0,4.0,12.0,0.2,0.6,0.006159531875577456,0.006629101756711966
Share,R_2BmR1yiQmXwnEwt,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_2BrlRNRrjv9V7Jm,Opt_in,18.0,14.0,6.0,10.0,0.3333333333333333,0.7142857142857143,0.004311672312904219,0.005966191581040769
Share,R_2BrlRNRrjv9V7Jm,Opt_out,2.0,6.0,1.0,4.0,0.5,0.6666666666666666,0.0029806259314456036,0.0008916629514043691
Share,R_2Bu1CYffu01I1dz,Opt_in,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_2Bu1CYffu01I1dz,Opt_out,20.0,20.0,0.0,0.0,0.0,0.0,0.009935419771485345,0.008916629514043692
Share,R_2CVtlpNQCd4TsgJ,Opt_in,18.0,16.0,18.0,16.0,1.0,1.0,0.004927625500461965,0.005966191581040769
Share,R_2CVtlpNQCd4TsgJ,Opt_out,2.0,4.0,2.0,4.0,1.0,1.0,0.001987083954297069,0.0008916629514043691
Share,R_2CvPJuRbfQ939Jv,Opt_in,2.0,6.0,0.0,0.0,0.0,0.0,0.0018478595626732369,0.0006629101756711965
Share,R_2CvPJuRbfQ939Jv,Opt_out,18.0,14.0,0.0,2.0,0.0,0.14285714285714285,0.006954793840039742,0.008024966562639322
Share,R_2DS1Qcnfxc5NrkB,Opt_in,20.0,20.0,20.0,20.0,1.0,1.0,0.006159531875577456,0.006629101756711966
Share,R_2DS1Qcnfxc5NrkB,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_2EiQl72DOvXD6Ts,Opt_in,3.0,3.0,0.0,2.0,0.0,0.6666666666666666,0.0009239297813366184,0.0009943652635067948
Share,R_2EiQl72DOvXD6Ts,Opt_out,17.0,17.0,6.0,6.0,0.35294117647058826,0.35294117647058826,0.008445106805762544,0.007579135086937138
Share,R_2EiW19zFxGD2sva,Opt_in,19.0,20.0,8.0,10.0,0.42105263157894735,0.5,0.006159531875577456,0.006297646668876367
Share,R_2EiW19zFxGD2sva,Opt_out,1.0,0.0,0.0,0.0,0.0,,0.0,0.00044583147570218456
Share,R_2EtQqDtClY3baKp,Opt_in,2.0,5.0,0.0,0.0,0.0,0.0,0.001539882968894364,0.0006629101756711965
Share,R_2EtQqDtClY3baKp,Opt_out,18.0,15.0,0.0,0.0,0.0,0.0,0.007451564828614009,0.008024966562639322
Share,R_2ExT1LBPFDggLvC,Opt_in,11.0,16.0,0.0,9.0,0.0,0.5625,0.004927625500461965,0.003646005966191581
Share,R_2ExT1LBPFDggLvC,Opt_out,9.0,4.0,0.0,0.0,0.0,0.0,0.001987083954297069,0.004012483281319661
Share,R_2EyiVjFazjQIm8a,Opt_in,2.0,7.0,0.0,4.0,0.0,0.5714285714285714,0.0021558361564521095,0.0006629101756711965
Share,R_2EyiVjFazjQIm8a,Opt_out,18.0,13.0,0.0,1.0,0.0,0.07692307692307693,0.006458022851465474,0.008024966562639322
Share,R_2OVydofVhyy5MkU,Opt_in,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_2OVydofVhyy5MkU,Opt_out,20.0,20.0,0.0,0.0,0.0,0.0,0.009935419771485345,0.008916629514043692
Share,R_2P6DXhmXhW0mjZA,Opt_in,20.0,19.0,20.0,19.0,1.0,1.0,0.005851555281798583,0.006629101756711966
Share,R_2P6DXhmXhW0mjZA,Opt_out,0.0,1.0,0.0,1.0,,1.0,0.0004967709885742673,0.0
Share,R_2P6VjONlR5SZXg5,Opt_in,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_2P6VjONlR5SZXg5,Opt_out,20.0,20.0,0.0,0.0,0.0,0.0,0.009935419771485345,0.008916629514043692
Share,R_2P83I56OzxqG0O2,Opt_in,20.0,20.0,16.0,15.0,0.8,0.75,0.006159531875577456,0.006629101756711966
Share,R_2P83I56OzxqG0O2,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_2PBU60LyWrMkIKB,Opt_in,20.0,20.0,20.0,20.0,1.0,1.0,0.006159531875577456,0.006629101756711966
Share,R_2PBU60LyWrMkIKB,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_2Pkf3QnI8IldLaY,Opt_in,1.0,5.0,0.0,0.0,0.0,0.0,0.001539882968894364,0.00033145508783559825
Share,R_2Pkf3QnI8IldLaY,Opt_out,19.0,15.0,0.0,0.0,0.0,0.0,0.007451564828614009,0.008470798038341507
Share,R_2QY5RIaivxC9zhn,Opt_in,10.0,7.0,3.0,0.0,0.3,0.0,0.0021558361564521095,0.003314550878355983
Share,R_2QY5RIaivxC9zhn,Opt_out,10.0,13.0,0.0,0.0,0.0,0.0,0.006458022851465474,0.004458314757021846
Share,R_2QomWi8NwxTuR3k,Opt_in,20.0,20.0,19.0,20.0,0.95,1.0,0.006159531875577456,0.006629101756711966
Share,R_2QomWi8NwxTuR3k,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_2QuQ1Qcbapp485u,Opt_in,20.0,20.0,20.0,20.0,1.0,1.0,0.006159531875577456,0.006629101756711966
Share,R_2QuQ1Qcbapp485u,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_2RR399UCnsMHsSu,Opt_in,3.0,9.0,0.0,5.0,0.0,0.5555555555555556,0.002771789344009855,0.0009943652635067948
Share,R_2RR399UCnsMHsSu,Opt_out,17.0,11.0,0.0,2.0,0.0,0.18181818181818182,0.00546448087431694,0.007579135086937138
Share,R_2SucYCAtJnsyHk2,Opt_in,1.0,1.0,0.0,1.0,0.0,1.0,0.0003079765937788728,0.00033145508783559825
Share,R_2SucYCAtJnsyHk2,Opt_out,19.0,19.0,4.0,5.0,0.21052631578947367,0.2631578947368421,0.009438648782911079,0.008470798038341507
Share,R_2TNm4Bxz6LBBve7,Opt_in,12.0,6.0,0.0,0.0,0.0,0.0,0.0018478595626732369,0.003977461054027179
Share,R_2TNm4Bxz6LBBve7,Opt_out,8.0,14.0,0.0,0.0,0.0,0.0,0.006954793840039742,0.0035666518056174765
Share,R_2TOiyXmf3ECTmqD,Opt_in,20.0,20.0,12.0,7.0,0.6,0.35,0.006159531875577456,0.006629101756711966
Share,R_2TOiyXmf3ECTmqD,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_2U3JNBQt3kWFNUT,Opt_in,20.0,20.0,20.0,20.0,1.0,1.0,0.006159531875577456,0.006629101756711966
Share,R_2U3JNBQt3kWFNUT,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_2UctEMW1AWw9u8y,Opt_in,12.0,20.0,0.0,5.0,0.0,0.25,0.006159531875577456,0.003977461054027179
Share,R_2UctEMW1AWw9u8y,Opt_out,8.0,0.0,0.0,0.0,0.0,,0.0,0.0035666518056174765
Share,R_2V9g3jhhT5cJWus,Opt_in,16.0,19.0,0.0,1.0,0.0,0.05263157894736842,0.005851555281798583,0.005303281405369572
Share,R_2V9g3jhhT5cJWus,Opt_out,4.0,1.0,0.0,0.0,0.0,0.0,0.0004967709885742673,0.0017833259028087382
Share,R_2VCk0Gu0p4RrWt1,Opt_in,20.0,20.0,0.0,0.0,0.0,0.0,0.006159531875577456,0.006629101756711966
Share,R_2VCk0Gu0p4RrWt1,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_2VEWbFj2q3n17Lg,Opt_in,16.0,15.0,5.0,10.0,0.3125,0.6666666666666666,0.004619648906683092,0.005303281405369572
Share,R_2VEWbFj2q3n17Lg,Opt_out,4.0,5.0,1.0,0.0,0.25,0.0,0.0024838549428713363,0.0017833259028087382
Share,R_2VdLropFJxsZ8b6,Opt_in,20.0,20.0,20.0,20.0,1.0,1.0,0.006159531875577456,0.006629101756711966
Share,R_2VdLropFJxsZ8b6,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_2VscqWnAlz6QpnS,Opt_in,5.0,6.0,0.0,2.0,0.0,0.3333333333333333,0.0018478595626732369,0.0016572754391779914
Share,R_2VscqWnAlz6QpnS,Opt_out,15.0,14.0,0.0,5.0,0.0,0.35714285714285715,0.006954793840039742,0.006687472135532769
Share,R_2WvV4z50pffjLDn,Opt_in,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_2WvV4z50pffjLDn,Opt_out,20.0,20.0,0.0,0.0,0.0,0.0,0.009935419771485345,0.008916629514043692
Share,R_2YRnsKN8EXIAEGi,Opt_in,20.0,20.0,20.0,20.0,1.0,1.0,0.006159531875577456,0.006629101756711966
Share,R_2YRnsKN8EXIAEGi,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_2YzaupPMbO1yTXd,Opt_in,4.0,6.0,0.0,0.0,0.0,0.0,0.0018478595626732369,0.001325820351342393
Share,R_2YzaupPMbO1yTXd,Opt_out,16.0,14.0,3.0,2.0,0.1875,0.14285714285714285,0.006954793840039742,0.007133303611234953
Share,R_2aLlr9aQcI7wS6Z,Opt_in,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_2aLlr9aQcI7wS6Z,Opt_out,20.0,20.0,0.0,0.0,0.0,0.0,0.009935419771485345,0.008916629514043692
Share,R_2aPH0g03bl2z3af,Opt_in,20.0,20.0,20.0,20.0,1.0,1.0,0.006159531875577456,0.006629101756711966
Share,R_2aPH0g03bl2z3af,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_2aQ6cQUJYBqPkL9,Opt_in,5.0,6.0,0.0,0.0,0.0,0.0,0.0018478595626732369,0.0016572754391779914
Share,R_2aQ6cQUJYBqPkL9,Opt_out,15.0,14.0,0.0,0.0,0.0,0.0,0.006954793840039742,0.006687472135532769
Share,R_2aU1p27PHU9hyjn,Opt_in,19.0,20.0,10.0,5.0,0.5263157894736842,0.25,0.006159531875577456,0.006297646668876367
Share,R_2aU1p27PHU9hyjn,Opt_out,1.0,0.0,0.0,0.0,0.0,,0.0,0.00044583147570218456
Share,R_2b2lLVWfCcZlLj8,Opt_in,4.0,15.0,0.0,6.0,0.0,0.4,0.004619648906683092,0.001325820351342393
Share,R_2b2lLVWfCcZlLj8,Opt_out,16.0,5.0,0.0,0.0,0.0,0.0,0.0024838549428713363,0.007133303611234953
Share,R_2ciRsJQNfxQmDdw,Opt_in,0.0,1.0,0.0,1.0,,1.0,0.0003079765937788728,0.0
Share,R_2ciRsJQNfxQmDdw,Opt_out,20.0,19.0,1.0,0.0,0.05,0.0,0.009438648782911079,0.008916629514043692
Share,R_2dS9u2KCrv02VWJ,Opt_in,5.0,7.0,4.0,4.0,0.8,0.5714285714285714,0.0021558361564521095,0.0016572754391779914
Share,R_2dS9u2KCrv02VWJ,Opt_out,15.0,13.0,2.0,2.0,0.13333333333333333,0.15384615384615385,0.006458022851465474,0.006687472135532769
Share,R_2dfN656m4d1kQTZ,Opt_in,20.0,20.0,20.0,20.0,1.0,1.0,0.006159531875577456,0.006629101756711966
Share,R_2dfN656m4d1kQTZ,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_2ebxpex1pa3MzVg,Opt_in,6.0,9.0,0.0,1.0,0.0,0.1111111111111111,0.002771789344009855,0.0019887305270135896
Share,R_2ebxpex1pa3MzVg,Opt_out,14.0,11.0,0.0,0.0,0.0,0.0,0.00546448087431694,0.006241640659830584
Share,R_2fiCTBU3dABC6Tz,Opt_in,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_2fiCTBU3dABC6Tz,Opt_out,20.0,20.0,3.0,3.0,0.15,0.15,0.009935419771485345,0.008916629514043692
Share,R_2fyWR80kU4dYY0x,Opt_in,20.0,20.0,0.0,2.0,0.0,0.1,0.006159531875577456,0.006629101756711966
Share,R_2fyWR80kU4dYY0x,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_2pMneDXRY6DhR0L,Opt_in,20.0,20.0,0.0,3.0,0.0,0.15,0.006159531875577456,0.006629101756711966
Share,R_2pMneDXRY6DhR0L,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_2q9ilyspotrf7Ay,Opt_in,0.0,1.0,0.0,1.0,,1.0,0.0003079765937788728,0.0
Share,R_2q9ilyspotrf7Ay,Opt_out,20.0,19.0,13.0,8.0,0.65,0.42105263157894735,0.009438648782911079,0.008916629514043692
Share,R_2rGhmXp9xtN4xpp,Opt_in,6.0,11.0,0.0,1.0,0.0,0.09090909090909091,0.0033877425315676007,0.0019887305270135896
Share,R_2rGhmXp9xtN4xpp,Opt_out,14.0,9.0,0.0,1.0,0.0,0.1111111111111111,0.004470938897168405,0.006241640659830584
Share,R_2riSh5xHMUI38Rp,Opt_in,19.0,20.0,0.0,0.0,0.0,0.0,0.006159531875577456,0.006297646668876367
Share,R_2riSh5xHMUI38Rp,Opt_out,1.0,0.0,0.0,0.0,0.0,,0.0,0.00044583147570218456
Share,R_2ru9EmczqBycEk2,Opt_in,15.0,11.0,1.0,0.0,0.06666666666666667,0.0,0.0033877425315676007,0.004971826317533974
Share,R_2ru9EmczqBycEk2,Opt_out,5.0,9.0,0.0,0.0,0.0,0.0,0.004470938897168405,0.002229157378510923
Share,R_2rvyE03cbSUNQEa,Opt_in,2.0,3.0,0.0,0.0,0.0,0.0,0.0009239297813366184,0.0006629101756711965
Share,R_2rvyE03cbSUNQEa,Opt_out,18.0,17.0,0.0,0.0,0.0,0.0,0.008445106805762544,0.008024966562639322
Share,R_2s1MglDnM4Zxdkx,Opt_in,3.0,7.0,0.0,1.0,0.0,0.14285714285714285,0.0021558361564521095,0.0009943652635067948
Share,R_2s1MglDnM4Zxdkx,Opt_out,17.0,13.0,0.0,0.0,0.0,0.0,0.006458022851465474,0.007579135086937138
Share,R_2sTlOU7AxDGC3Wd,Opt_in,19.0,19.0,19.0,19.0,1.0,1.0,0.005851555281798583,0.006297646668876367
Share,R_2sTlOU7AxDGC3Wd,Opt_out,1.0,1.0,0.0,1.0,0.0,1.0,0.0004967709885742673,0.00044583147570218456
Share,R_2teV1drd2Qsw1kI,Opt_in,20.0,19.0,20.0,19.0,1.0,1.0,0.005851555281798583,0.006629101756711966
Share,R_2teV1drd2Qsw1kI,Opt_out,0.0,1.0,0.0,1.0,,1.0,0.0004967709885742673,0.0
Share,R_2tg6hhjpzrl0au7,Opt_in,9.0,12.0,1.0,3.0,0.1111111111111111,0.25,0.0036957191253464737,0.0029830957905203847
Share,R_2tg6hhjpzrl0au7,Opt_out,11.0,8.0,0.0,0.0,0.0,0.0,0.003974167908594138,0.00490414623272403
Share,R_2tkXPPUoRG6dPWS,Opt_in,20.0,20.0,20.0,20.0,1.0,1.0,0.006159531875577456,0.006629101756711966
Share,R_2tkXPPUoRG6dPWS,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_2tsuJqYnu7o79lG,Opt_in,4.0,11.0,0.0,3.0,0.0,0.2727272727272727,0.0033877425315676007,0.001325820351342393
Share,R_2tsuJqYnu7o79lG,Opt_out,16.0,9.0,0.0,4.0,0.0,0.4444444444444444,0.004470938897168405,0.007133303611234953
Share,R_2v8pXc8PWneJp2H,Opt_in,17.0,14.0,17.0,14.0,1.0,1.0,0.004311672312904219,0.005634736493205171
Share,R_2v8pXc8PWneJp2H,Opt_out,3.0,6.0,3.0,6.0,1.0,1.0,0.0029806259314456036,0.0013374944271065537
Share,R_2wFB4zecdhaWCHR,Opt_in,7.0,8.0,2.0,5.0,0.2857142857142857,0.625,0.0024638127502309825,0.002320185614849188
Share,R_2wFB4zecdhaWCHR,Opt_out,13.0,12.0,1.0,4.0,0.07692307692307693,0.3333333333333333,0.005961251862891207,0.0057958091841284
Share,R_2zAX2l2nhM3l90T,Opt_in,20.0,20.0,0.0,3.0,0.0,0.15,0.006159531875577456,0.006629101756711966
Share,R_2zAX2l2nhM3l90T,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_2zYe4zABLlBGNDf,Opt_in,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_2zYe4zABLlBGNDf,Opt_out,20.0,20.0,0.0,0.0,0.0,0.0,0.009935419771485345,0.008916629514043692
Share,R_2zZ3M37yOklgtL5,Opt_in,20.0,20.0,17.0,18.0,0.85,0.9,0.006159531875577456,0.006629101756711966
Share,R_2zZ3M37yOklgtL5,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_30o7e5QpVPes6W6,Opt_in,20.0,20.0,20.0,20.0,1.0,1.0,0.006159531875577456,0.006629101756711966
Share,R_30o7e5QpVPes6W6,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_31Hhil5he1W4p5R,Opt_in,13.0,16.0,2.0,5.0,0.15384615384615385,0.3125,0.004927625500461965,0.004308916141862778
Share,R_31Hhil5he1W4p5R,Opt_out,7.0,4.0,1.0,1.0,0.14285714285714285,0.25,0.001987083954297069,0.003120820329915292
Share,R_31dBFWceuGWaN6B,Opt_in,20.0,20.0,1.0,12.0,0.05,0.6,0.006159531875577456,0.006629101756711966
Share,R_31dBFWceuGWaN6B,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_31u95LQ3FqxctJN,Opt_in,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_31u95LQ3FqxctJN,Opt_out,20.0,20.0,0.0,0.0,0.0,0.0,0.009935419771485345,0.008916629514043692
Share,R_33EfsawBNrTM5WX,Opt_in,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_33EfsawBNrTM5WX,Opt_out,20.0,20.0,2.0,12.0,0.1,0.6,0.009935419771485345,0.008916629514043692
Share,R_33xL6yCDVguFJSU,Opt_in,1.0,0.0,0.0,0.0,0.0,,0.0,0.00033145508783559825
Share,R_33xL6yCDVguFJSU,Opt_out,19.0,20.0,14.0,10.0,0.7368421052631579,0.5,0.009935419771485345,0.008470798038341507
Share,R_3CIV8CFAdXa9dbG,Opt_in,4.0,3.0,0.0,0.0,0.0,0.0,0.0009239297813366184,0.001325820351342393
Share,R_3CIV8CFAdXa9dbG,Opt_out,16.0,17.0,0.0,0.0,0.0,0.0,0.008445106805762544,0.007133303611234953
Share,R_3Dp8u3x2RN0jTXu,Opt_in,20.0,20.0,20.0,20.0,1.0,1.0,0.006159531875577456,0.006629101756711966
Share,R_3Dp8u3x2RN0jTXu,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_3EfEDqbfkfq6FUR,Opt_in,9.0,17.0,0.0,1.0,0.0,0.058823529411764705,0.005235602094240838,0.0029830957905203847
