Group,Condition,ResponseId,v_split_by_cgpt,num_yes,prop_yes,ground_truth,cGPT_thinks
Share,Forced,R_2s5w0DMeaUjBSTq,False_False,0,0.0,False,False
Share,Forced,R_2s5w0DMeaUjBSTq,False_Unsure,0,0.0,False,Unsure
Share,Forced,R_2s5w0DMeaUjBSTq,True_False,0,0.0,True,False
Share,Forced,R_2s5w0DMeaUjBSTq,True_True,0,0.0,True,True
Share,Forced,R_2s5w0DMeaUjBSTq,True_Unsure,0,0.0,True,Unsure
Share,Forced,R_2t8N6fTCnU1T6x1,False_False,0,0.0,False,False
Share,Forced,R_2t8N6fTCnU1T6x1,False_Unsure,2,1.0,False,Unsure
Share,Forced,R_2t8N6fTCnU1T6x1,True_False,0,0.0,True,False
Share,Forced,R_2t8N6fTCnU1T6x1,True_True,2,0.6666666666666666,True,True
Share,Forced,R_2t8N6fTCnU1T6x1,True_Unsure,3,0.23076923076923078,True,Unsure
Share,Forced,R_2uWMspyNqh5QQdJ,False_False,18,1.0,False,False
Share,Forced,R_2uWMspyNqh5QQdJ,False_Unsure,2,1.0,False,Unsure
Share,Forced,R_2uWMspyNqh5QQdJ,True_False,4,1.0,True,False
Share,Forced,R_2uWMspyNqh5QQdJ,True_True,3,1.0,True,True
Share,Forced,R_2uWMspyNqh5QQdJ,True_Unsure,13,1.0,True,Unsure
Share,Forced,R_2urmAdfVCjwRh7f,False_False,6,0.3333333333333333,False,False
Share,Forced,R_2urmAdfVCjwRh7f,False_Unsure,1,0.5,False,Unsure
Share,Forced,R_2urmAdfVCjwRh7f,True_False,4,1.0,True,False
Share,Forced,R_2urmAdfVCjwRh7f,True_True,1,0.3333333333333333,True,True
Share,Forced,R_2urmAdfVCjwRh7f,True_Unsure,3,0.23076923076923078,True,Unsure
Share,Forced,R_2v0xn4bzY5bOlks,False_False,3,0.16666666666666666,False,False
Share,Forced,R_2v0xn4bzY5bOlks,False_Unsure,1,0.5,False,Unsure
Share,Forced,R_2v0xn4bzY5bOlks,True_False,2,0.5,True,False
Share,Forced,R_2v0xn4bzY5bOlks,True_True,2,0.6666666666666666,True,True
Share,Forced,R_2v0xn4bzY5bOlks,True_Unsure,3,0.23076923076923078,True,Unsure
Share,Forced,R_2vZHIUDMgeLXRdv,False_False,0,0.0,False,False
Share,Forced,R_2vZHIUDMgeLXRdv,False_Unsure,0,0.0,False,Unsure
Share,Forced,R_2vZHIUDMgeLXRdv,True_False,0,0.0,True,False
Share,Forced,R_2vZHIUDMgeLXRdv,True_True,0,0.0,True,True
Share,Forced,R_2vZHIUDMgeLXRdv,True_Unsure,0,0.0,True,Unsure
Share,Forced,R_2vcPGc7ZmMJY6t0,False_False,18,1.0,False,False
Share,Forced,R_2vcPGc7ZmMJY6t0,False_Unsure,2,1.0,False,Unsure
Share,Forced,R_2vcPGc7ZmMJY6t0,True_False,4,1.0,True,False
Share,Forced,R_2vcPGc7ZmMJY6t0,True_True,3,1.0,True,True
Share,Forced,R_2vcPGc7ZmMJY6t0,True_Unsure,13,1.0,True,Unsure
Share,Forced,R_2w5DtirHuurAeMj,False_False,0,0.0,False,False
Share,Forced,R_2w5DtirHuurAeMj,False_Unsure,0,0.0,False,Unsure
Share,Forced,R_2w5DtirHuurAeMj,True_False,0,0.0,True,False
Share,Forced,R_2w5DtirHuurAeMj,True_True,2,0.6666666666666666,True,True
Share,Forced,R_2w5DtirHuurAeMj,True_Unsure,5,0.38461538461538464,True,Unsure
Share,Forced,R_2wADA9K8A5hNoL9,False_False,0,0.0,False,False
Share,Forced,R_2wADA9K8A5hNoL9,False_Unsure,0,0.0,False,Unsure
Share,Forced,R_2wADA9K8A5hNoL9,True_False,0,0.0,True,False
Share,Forced,R_2wADA9K8A5hNoL9,True_True,0,0.0,True,True
Share,Forced,R_2wADA9K8A5hNoL9,True_Unsure,0,0.0,True,Unsure
Share,Forced,R_2xP1PsS7rtelgqh,False_False,4,0.2222222222222222,False,False
Share,Forced,R_2xP1PsS7rtelgqh,False_Unsure,0,0.0,False,Unsure
Share,Forced,R_2xP1PsS7rtelgqh,True_False,3,0.75,True,False
Share,Forced,R_2xP1PsS7rtelgqh,True_True,0,0.0,True,True
Share,Forced,R_2xP1PsS7rtelgqh,True_Unsure,5,0.38461538461538464,True,Unsure
Share,Forced,R_2xWPmAlhtWw8CYW,False_False,18,1.0,False,False
Share,Forced,R_2xWPmAlhtWw8CYW,False_Unsure,2,1.0,False,Unsure
Share,Forced,R_2xWPmAlhtWw8CYW,True_False,4,1.0,True,False
Share,Forced,R_2xWPmAlhtWw8CYW,True_True,3,1.0,True,True
Share,Forced,R_2xWPmAlhtWw8CYW,True_Unsure,13,1.0,True,Unsure
Share,Forced,R_2xzcMG28mLm93CC,False_False,0,0.0,False,False
Share,Forced,R_2xzcMG28mLm93CC,False_Unsure,0,0.0,False,Unsure
Share,Forced,R_2xzcMG28mLm93CC,True_False,0,0.0,True,False
Share,Forced,R_2xzcMG28mLm93CC,True_True,0,0.0,True,True
Share,Forced,R_2xzcMG28mLm93CC,True_Unsure,1,0.07692307692307693,True,Unsure
Share,Forced,R_2y29Rawh4PCrzMp,False_False,0,0.0,False,False
Share,Forced,R_2y29Rawh4PCrzMp,False_Unsure,0,0.0,False,Unsure
Share,Forced,R_2y29Rawh4PCrzMp,True_False,0,0.0,True,False
Share,Forced,R_2y29Rawh4PCrzMp,True_True,1,0.3333333333333333,True,True
Share,Forced,R_2y29Rawh4PCrzMp,True_Unsure,0,0.0,True,Unsure
Share,Forced,R_2yeDEvDasJsBqWu,False_False,17,0.9444444444444444,False,False
Share,Forced,R_2yeDEvDasJsBqWu,False_Unsure,2,1.0,False,Unsure
Share,Forced,R_2yeDEvDasJsBqWu,True_False,4,1.0,True,False
Share,Forced,R_2yeDEvDasJsBqWu,True_True,3,1.0,True,True
Share,Forced,R_2yeDEvDasJsBqWu,True_Unsure,13,1.0,True,Unsure
Share,Forced,R_2ziKCl9cmqIoDQ5,False_False,10,0.5555555555555556,False,False
Share,Forced,R_2ziKCl9cmqIoDQ5,False_Unsure,0,0.0,False,Unsure
Share,Forced,R_2ziKCl9cmqIoDQ5,True_False,0,0.0,True,False
Share,Forced,R_2ziKCl9cmqIoDQ5,True_True,3,1.0,True,True
Share,Forced,R_2ziKCl9cmqIoDQ5,True_Unsure,10,0.7692307692307693,True,Unsure
Share,Forced,R_30hO0nI8z0CuLnc,False_False,0,0.0,False,False
Share,Forced,R_30hO0nI8z0CuLnc,False_Unsure,0,0.0,False,Unsure
Share,Forced,R_30hO0nI8z0CuLnc,True_False,0,0.0,True,False
Share,Forced,R_30hO0nI8z0CuLnc,True_True,0,0.0,True,True
Share,Forced,R_30hO0nI8z0CuLnc,True_Unsure,1,0.07692307692307693,True,Unsure
Share,Forced,R_31gSK2gGIDMM02r,False_False,16,0.8888888888888888,False,False
Share,Forced,R_31gSK2gGIDMM02r,False_Unsure,1,0.5,False,Unsure
Share,Forced,R_31gSK2gGIDMM02r,True_False,4,1.0,True,False
Share,Forced,R_31gSK2gGIDMM02r,True_True,2,0.6666666666666666,True,True
Share,Forced,R_31gSK2gGIDMM02r,True_Unsure,11,0.8461538461538461,True,Unsure
Share,Forced,R_333jYz7D9fQ6bG8,False_False,1,0.05555555555555555,False,False
Share,Forced,R_333jYz7D9fQ6bG8,False_Unsure,0,0.0,False,Unsure
Share,Forced,R_333jYz7D9fQ6bG8,True_False,0,0.0,True,False
Share,Forced,R_333jYz7D9fQ6bG8,True_True,0,0.0,True,True
Share,Forced,R_333jYz7D9fQ6bG8,True_Unsure,0,0.0,True,Unsure
Share,Forced,R_3CJfb16aXQ3uDoh,False_False,7,0.3888888888888889,False,False
Share,Forced,R_3CJfb16aXQ3uDoh,False_Unsure,1,0.5,False,Unsure
Share,Forced,R_3CJfb16aXQ3uDoh,True_False,1,0.25,True,False
Share,Forced,R_3CJfb16aXQ3uDoh,True_True,0,0.0,True,True
Share,Forced,R_3CJfb16aXQ3uDoh,True_Unsure,5,0.38461538461538464,True,Unsure
Share,Forced,R_3CNtUyZVmzgRTVW,False_False,17,0.9444444444444444,False,False
Share,Forced,R_3CNtUyZVmzgRTVW,False_Unsure,2,1.0,False,Unsure
Share,Forced,R_3CNtUyZVmzgRTVW,True_False,4,1.0,True,False
Share,Forced,R_3CNtUyZVmzgRTVW,True_True,3,1.0,True,True
Share,Forced,R_3CNtUyZVmzgRTVW,True_Unsure,13,1.0,True,Unsure
Share,Forced,R_3D0X8yhzugh4NQB,False_False,0,0.0,False,False
Share,Forced,R_3D0X8yhzugh4NQB,False_Unsure,0,0.0,False,Unsure
Share,Forced,R_3D0X8yhzugh4NQB,True_False,0,0.0,True,False
Share,Forced,R_3D0X8yhzugh4NQB,True_True,0,0.0,True,True
Share,Forced,R_3D0X8yhzugh4NQB,True_Unsure,0,0.0,True,Unsure
Share,Forced,R_3DkokZH2qj8MDo6,False_False,14,0.7777777777777778,False,False
Share,Forced,R_3DkokZH2qj8MDo6,False_Unsure,2,1.0,False,Unsure
Share,Forced,R_3DkokZH2qj8MDo6,True_False,2,0.5,True,False
Share,Forced,R_3DkokZH2qj8MDo6,True_True,2,0.6666666666666666,True,True
Share,Forced,R_3DkokZH2qj8MDo6,True_Unsure,7,0.5384615384615384,True,Unsure
Share,Forced,R_3EDVjhywqPFmFZ7,False_False,0,0.0,False,False
Share,Forced,R_3EDVjhywqPFmFZ7,False_Unsure,0,0.0,False,Unsure
Share,Forced,R_3EDVjhywqPFmFZ7,True_False,0,0.0,True,False
Share,Forced,R_3EDVjhywqPFmFZ7,True_True,1,0.3333333333333333,True,True
Share,Forced,R_3EDVjhywqPFmFZ7,True_Unsure,5,0.38461538461538464,True,Unsure
Share,Forced,R_3EilFIanIIXZZHO,False_False,8,0.4444444444444444,False,False
Share,Forced,R_3EilFIanIIXZZHO,False_Unsure,0,0.0,False,Unsure
Share,Forced,R_3EilFIanIIXZZHO,True_False,4,1.0,True,False
Share,Forced,R_3EilFIanIIXZZHO,True_True,2,0.6666666666666666,True,True
Share,Forced,R_3EilFIanIIXZZHO,True_Unsure,12,0.9230769230769231,True,Unsure
Share,Forced,R_3EmpYO4ilQlJNVT,False_False,0,0.0,False,False
Share,Forced,R_3EmpYO4ilQlJNVT,False_Unsure,1,0.5,False,Unsure
Share,Forced,R_3EmpYO4ilQlJNVT,True_False,2,0.5,True,False
Share,Forced,R_3EmpYO4ilQlJNVT,True_True,3,1.0,True,True
Share,Forced,R_3EmpYO4ilQlJNVT,True_Unsure,8,0.6153846153846154,True,Unsure
Share,Forced,R_3F28n0cl4qd4UmI,False_False,11,0.6111111111111112,False,False
Share,Forced,R_3F28n0cl4qd4UmI,False_Unsure,2,1.0,False,Unsure
Share,Forced,R_3F28n0cl4qd4UmI,True_False,2,0.5,True,False
Share,Forced,R_3F28n0cl4qd4UmI,True_True,1,0.3333333333333333,True,True
Share,Forced,R_3F28n0cl4qd4UmI,True_Unsure,8,0.6153846153846154,True,Unsure
Share,Forced,R_3G3TkH4zYyZWv9b,False_False,0,0.0,False,False
Share,Forced,R_3G3TkH4zYyZWv9b,False_Unsure,0,0.0,False,Unsure
Share,Forced,R_3G3TkH4zYyZWv9b,True_False,0,0.0,True,False
Share,Forced,R_3G3TkH4zYyZWv9b,True_True,0,0.0,True,True
Share,Forced,R_3G3TkH4zYyZWv9b,True_Unsure,1,0.07692307692307693,True,Unsure
Share,Forced,R_3HRfsLa6o0usVjB,False_False,0,0.0,False,False
Share,Forced,R_3HRfsLa6o0usVjB,False_Unsure,0,0.0,False,Unsure
Share,Forced,R_3HRfsLa6o0usVjB,True_False,1,0.25,True,False
Share,Forced,R_3HRfsLa6o0usVjB,True_True,0,0.0,True,True
Share,Forced,R_3HRfsLa6o0usVjB,True_Unsure,3,0.23076923076923078,True,Unsure
Share,Forced,R_3HYMtI1I93zxwkO,False_False,3,0.16666666666666666,False,False
Share,Forced,R_3HYMtI1I93zxwkO,False_Unsure,0,0.0,False,Unsure
Share,Forced,R_3HYMtI1I93zxwkO,True_False,2,0.5,True,False
Share,Forced,R_3HYMtI1I93zxwkO,True_True,3,1.0,True,True
Share,Forced,R_3HYMtI1I93zxwkO,True_Unsure,11,0.8461538461538461,True,Unsure
Share,Forced,R_3J1Mj5EwCNjj8SR,False_False,18,1.0,False,False
Share,Forced,R_3J1Mj5EwCNjj8SR,False_Unsure,2,1.0,False,Unsure
Share,Forced,R_3J1Mj5EwCNjj8SR,True_False,4,1.0,True,False
Share,Forced,R_3J1Mj5EwCNjj8SR,True_True,3,1.0,True,True
Share,Forced,R_3J1Mj5EwCNjj8SR,True_Unsure,13,1.0,True,Unsure
Share,Forced,R_3Jl3SN1LusUazC9,False_False,12,0.6666666666666666,False,False
Share,Forced,R_3Jl3SN1LusUazC9,False_Unsure,1,0.5,False,Unsure
Share,Forced,R_3Jl3SN1LusUazC9,True_False,4,1.0,True,False
Share,Forced,R_3Jl3SN1LusUazC9,True_True,2,0.6666666666666666,True,True
Share,Forced,R_3Jl3SN1LusUazC9,True_Unsure,9,0.6923076923076923,True,Unsure
Share,Forced,R_3MDlwoF3R12gVdH,False_False,0,0.0,False,False
Share,Forced,R_3MDlwoF3R12gVdH,False_Unsure,0,0.0,False,Unsure
Share,Forced,R_3MDlwoF3R12gVdH,True_False,0,0.0,True,False
Share,Forced,R_3MDlwoF3R12gVdH,True_True,0,0.0,True,True
Share,Forced,R_3MDlwoF3R12gVdH,True_Unsure,0,0.0,True,Unsure
Share,Forced,R_3MnuwUCt6otnbE1,False_False,18,1.0,False,False
Share,Forced,R_3MnuwUCt6otnbE1,False_Unsure,2,1.0,False,Unsure
Share,Forced,R_3MnuwUCt6otnbE1,True_False,4,1.0,True,False
Share,Forced,R_3MnuwUCt6otnbE1,True_True,3,1.0,True,True
Share,Forced,R_3MnuwUCt6otnbE1,True_Unsure,13,1.0,True,Unsure
Share,Forced,R_3MsZ8uxTmzrUL9V,False_False,0,0.0,False,False
Share,Forced,R_3MsZ8uxTmzrUL9V,False_Unsure,0,0.0,False,Unsure
Share,Forced,R_3MsZ8uxTmzrUL9V,True_False,0,0.0,True,False
Share,Forced,R_3MsZ8uxTmzrUL9V,True_True,0,0.0,True,True
Share,Forced,R_3MsZ8uxTmzrUL9V,True_Unsure,0,0.0,True,Unsure
Share,Forced,R_3MydT3F2l6W2k8x,False_False,16,0.8888888888888888,False,False
Share,Forced,R_3MydT3F2l6W2k8x,False_Unsure,2,1.0,False,Unsure
Share,Forced,R_3MydT3F2l6W2k8x,True_False,3,0.75,True,False
Share,Forced,R_3MydT3F2l6W2k8x,True_True,3,1.0,True,True
Share,Forced,R_3MydT3F2l6W2k8x,True_Unsure,12,0.9230769230769231,True,Unsure
Share,Forced,R_3Nw8bptBBorIzfz,False_False,9,0.5,False,False
Share,Forced,R_3Nw8bptBBorIzfz,False_Unsure,1,0.5,False,Unsure
Share,Forced,R_3Nw8bptBBorIzfz,True_False,2,0.5,True,False
Share,Forced,R_3Nw8bptBBorIzfz,True_True,2,0.6666666666666666,True,True
Share,Forced,R_3Nw8bptBBorIzfz,True_Unsure,5,0.38461538461538464,True,Unsure
Share,Forced,R_3O2rDVNCydEmqHo,False_False,8,0.4444444444444444,False,False
Share,Forced,R_3O2rDVNCydEmqHo,False_Unsure,1,0.5,False,Unsure
Share,Forced,R_3O2rDVNCydEmqHo,True_False,3,0.75,True,False
Share,Forced,R_3O2rDVNCydEmqHo,True_True,2,0.6666666666666666,True,True
Share,Forced,R_3O2rDVNCydEmqHo,True_Unsure,7,0.5384615384615384,True,Unsure
Share,Forced,R_3P77chdXmCKRDBt,False_False,9,0.5,False,False
Share,Forced,R_3P77chdXmCKRDBt,False_Unsure,1,0.5,False,Unsure
Share,Forced,R_3P77chdXmCKRDBt,True_False,4,1.0,True,False
Share,Forced,R_3P77chdXmCKRDBt,True_True,2,0.6666666666666666,True,True
Share,Forced,R_3P77chdXmCKRDBt,True_Unsure,4,0.3076923076923077,True,Unsure
Share,Forced,R_3PXFtCLanalEBVI,False_False,15,0.8333333333333334,False,False
Share,Forced,R_3PXFtCLanalEBVI,False_Unsure,1,0.5,False,Unsure
Share,Forced,R_3PXFtCLanalEBVI,True_False,3,0.75,True,False
Share,Forced,R_3PXFtCLanalEBVI,True_True,2,0.6666666666666666,True,True
Share,Forced,R_3PXFtCLanalEBVI,True_Unsure,9,0.6923076923076923,True,Unsure
Share,Forced,R_3Puyu81c1bV4hod,False_False,18,1.0,False,False
Share,Forced,R_3Puyu81c1bV4hod,False_Unsure,2,1.0,False,Unsure
Share,Forced,R_3Puyu81c1bV4hod,True_False,4,1.0,True,False
Share,Forced,R_3Puyu81c1bV4hod,True_True,3,1.0,True,True
Share,Forced,R_3Puyu81c1bV4hod,True_Unsure,13,1.0,True,Unsure
Share,Forced,R_3PvGKYmy5HIzbkv,False_False,0,0.0,False,False
Share,Forced,R_3PvGKYmy5HIzbkv,False_Unsure,0,0.0,False,Unsure
Share,Forced,R_3PvGKYmy5HIzbkv,True_False,1,0.25,True,False
Share,Forced,R_3PvGKYmy5HIzbkv,True_True,0,0.0,True,True
Share,Forced,R_3PvGKYmy5HIzbkv,True_Unsure,2,0.15384615384615385,True,Unsure
Share,Forced,R_3QDVFNyGDoJ52UT,False_False,18,1.0,False,False
Share,Forced,R_3QDVFNyGDoJ52UT,False_Unsure,2,1.0,False,Unsure
Share,Forced,R_3QDVFNyGDoJ52UT,True_False,4,1.0,True,False
Share,Forced,R_3QDVFNyGDoJ52UT,True_True,3,1.0,True,True
Share,Forced,R_3QDVFNyGDoJ52UT,True_Unsure,13,1.0,True,Unsure
Share,Forced,R_3RpCmoNXC4F7yUK,False_False,6,0.3333333333333333,False,False
Share,Forced,R_3RpCmoNXC4F7yUK,False_Unsure,1,0.5,False,Unsure
Share,Forced,R_3RpCmoNXC4F7yUK,True_False,1,0.25,True,False
Share,Forced,R_3RpCmoNXC4F7yUK,True_True,0,0.0,True,True
Share,Forced,R_3RpCmoNXC4F7yUK,True_Unsure,7,0.5384615384615384,True,Unsure
Share,Forced,R_3dDK0SruexzGY3Q,False_False,0,0.0,False,False
Share,Forced,R_3dDK0SruexzGY3Q,False_Unsure,0,0.0,False,Unsure
Share,Forced,R_3dDK0SruexzGY3Q,True_False,0,0.0,True,False
Share,Forced,R_3dDK0SruexzGY3Q,True_True,0,0.0,True,True
Share,Forced,R_3dDK0SruexzGY3Q,True_Unsure,1,0.07692307692307693,True,Unsure
Share,Forced,R_3fPlyQsjTYwjnGA,False_False,2,0.1111111111111111,False,False
Share,Forced,R_3fPlyQsjTYwjnGA,False_Unsure,0,0.0,False,Unsure
Share,Forced,R_3fPlyQsjTYwjnGA,True_False,4,1.0,True,False
Share,Forced,R_3fPlyQsjTYwjnGA,True_True,3,1.0,True,True
Share,Forced,R_3fPlyQsjTYwjnGA,True_Unsure,13,1.0,True,Unsure
Share,Forced,R_3fU9RWUVkw4ZZLX,False_False,0,0.0,False,False
Share,Forced,R_3fU9RWUVkw4ZZLX,False_Unsure,0,0.0,False,Unsure
Share,Forced,R_3fU9RWUVkw4ZZLX,True_False,0,0.0,True,False
Share,Forced,R_3fU9RWUVkw4ZZLX,True_True,0,0.0,True,True
Share,Forced,R_3fU9RWUVkw4ZZLX,True_Unsure,0,0.0,True,Unsure
Share,Forced,R_3hhfqAFhpSkZ1QX,False_False,6,0.3333333333333333,False,False
Share,Forced,R_3hhfqAFhpSkZ1QX,False_Unsure,0,0.0,False,Unsure
Share,Forced,R_3hhfqAFhpSkZ1QX,True_False,1,0.25,True,False
Share,Forced,R_3hhfqAFhpSkZ1QX,True_True,0,0.0,True,True
Share,Forced,R_3hhfqAFhpSkZ1QX,True_Unsure,4,0.3076923076923077,True,Unsure
Share,Forced,R_3iyxwUklXJhuM4X,False_False,1,0.05555555555555555,False,False
Share,Forced,R_3iyxwUklXJhuM4X,False_Unsure,1,0.5,False,Unsure
Share,Forced,R_3iyxwUklXJhuM4X,True_False,1,0.25,True,False
Share,Forced,R_3iyxwUklXJhuM4X,True_True,0,0.0,True,True
Share,Forced,R_3iyxwUklXJhuM4X,True_Unsure,1,0.07692307692307693,True,Unsure
Share,Forced,R_3j895OKeUlCsPqC,False_False,0,0.0,False,False
Share,Forced,R_3j895OKeUlCsPqC,False_Unsure,0,0.0,False,Unsure
Share,Forced,R_3j895OKeUlCsPqC,True_False,0,0.0,True,False
Share,Forced,R_3j895OKeUlCsPqC,True_True,0,0.0,True,True
Share,Forced,R_3j895OKeUlCsPqC,True_Unsure,0,0.0,True,Unsure
Share,Forced,R_3je7O5Rj8Qzt6cF,False_False,9,0.5,False,False
Share,Forced,R_3je7O5Rj8Qzt6cF,False_Unsure,0,0.0,False,Unsure
Share,Forced,R_3je7O5Rj8Qzt6cF,True_False,1,0.25,True,False
Share,Forced,R_3je7O5Rj8Qzt6cF,True_True,0,0.0,True,True
Share,Forced,R_3je7O5Rj8Qzt6cF,True_Unsure,7,0.5384615384615384,True,Unsure
Share,Forced,R_3kiW7n6Arns1fN9,False_False,3,0.16666666666666666,False,False
Share,Forced,R_3kiW7n6Arns1fN9,False_Unsure,0,0.0,False,Unsure
Share,Forced,R_3kiW7n6Arns1fN9,True_False,0,0.0,True,False
Share,Forced,R_3kiW7n6Arns1fN9,True_True,1,0.3333333333333333,True,True
Share,Forced,R_3kiW7n6Arns1fN9,True_Unsure,7,0.5384615384615384,True,Unsure
Share,Forced,R_3kizTQcWBbk3uDk,False_False,1,0.05555555555555555,False,False
Share,Forced,R_3kizTQcWBbk3uDk,False_Unsure,0,0.0,False,Unsure
Share,Forced,R_3kizTQcWBbk3uDk,True_False,1,0.25,True,False
Share,Forced,R_3kizTQcWBbk3uDk,True_True,1,0.3333333333333333,True,True
Share,Forced,R_3kizTQcWBbk3uDk,True_Unsure,1,0.07692307692307693,True,Unsure
Share,Forced,R_3kzYWkqPELgLCPC,False_False,7,0.3888888888888889,False,False
Share,Forced,R_3kzYWkqPELgLCPC,False_Unsure,1,0.5,False,Unsure
Share,Forced,R_3kzYWkqPELgLCPC,True_False,0,0.0,True,False
Share,Forced,R_3kzYWkqPELgLCPC,True_True,0,0.0,True,True
Share,Forced,R_3kzYWkqPELgLCPC,True_Unsure,3,0.23076923076923078,True,Unsure
Share,Forced,R_3lAdkJskSYn5EiR,False_False,0,0.0,False,False
Share,Forced,R_3lAdkJskSYn5EiR,False_Unsure,0,0.0,False,Unsure
Share,Forced,R_3lAdkJskSYn5EiR,True_False,0,0.0,True,False
Share,Forced,R_3lAdkJskSYn5EiR,True_True,0,0.0,True,True
Share,Forced,R_3lAdkJskSYn5EiR,True_Unsure,1,0.07692307692307693,True,Unsure
Share,Forced,R_3m2fFohekhcG1lE,False_False,7,0.3888888888888889,False,False
Share,Forced,R_3m2fFohekhcG1lE,False_Unsure,1,0.5,False,Unsure
Share,Forced,R_3m2fFohekhcG1lE,True_False,1,0.25,True,False
Share,Forced,R_3m2fFohekhcG1lE,True_True,1,0.3333333333333333,True,True
Share,Forced,R_3m2fFohekhcG1lE,True_Unsure,3,0.23076923076923078,True,Unsure
Share,Forced,R_3mav5CN6tXpE8Km,False_False,7,0.3888888888888889,False,False
Share,Forced,R_3mav5CN6tXpE8Km,False_Unsure,2,1.0,False,Unsure
Share,Forced,R_3mav5CN6tXpE8Km,True_False,0,0.0,True,False
Share,Forced,R_3mav5CN6tXpE8Km,True_True,0,0.0,True,True
Share,Forced,R_3mav5CN6tXpE8Km,True_Unsure,4,0.3076923076923077,True,Unsure
Share,Forced,R_3mgbItena40BxuU,False_False,16,0.8888888888888888,False,False
Share,Forced,R_3mgbItena40BxuU,False_Unsure,1,0.5,False,Unsure
Share,Forced,R_3mgbItena40BxuU,True_False,3,0.75,True,False
Share,Forced,R_3mgbItena40BxuU,True_True,1,0.3333333333333333,True,True
Share,Forced,R_3mgbItena40BxuU,True_Unsure,8,0.6153846153846154,True,Unsure
Share,Forced,R_3oZ7YHi97qvXbEq,False_False,16,0.8888888888888888,False,False
Share,Forced,R_3oZ7YHi97qvXbEq,False_Unsure,2,1.0,False,Unsure
Share,Forced,R_3oZ7YHi97qvXbEq,True_False,4,1.0,True,False
Share,Forced,R_3oZ7YHi97qvXbEq,True_True,3,1.0,True,True
Share,Forced,R_3oZ7YHi97qvXbEq,True_Unsure,12,0.9230769230769231,True,Unsure
Share,Forced,R_3pD1fp7dlCxiyXL,False_False,0,0.0,False,False
Share,Forced,R_3pD1fp7dlCxiyXL,False_Unsure,0,0.0,False,Unsure
Share,Forced,R_3pD1fp7dlCxiyXL,True_False,0,0.0,True,False
Share,Forced,R_3pD1fp7dlCxiyXL,True_True,0,0.0,True,True
Share,Forced,R_3pD1fp7dlCxiyXL,True_Unsure,0,0.0,True,Unsure
Share,Forced,R_3po4JSYj84707Wz,False_False,12,0.6666666666666666,False,False
Share,Forced,R_3po4JSYj84707Wz,False_Unsure,0,0.0,False,Unsure
Share,Forced,R_3po4JSYj84707Wz,True_False,2,0.5,True,False
Share,Forced,R_3po4JSYj84707Wz,True_True,2,0.6666666666666666,True,True
Share,Forced,R_3po4JSYj84707Wz,True_Unsure,6,0.46153846153846156,True,Unsure
Share,Forced,R_3qNVtG4dtp6Yzhz,False_False,18,1.0,False,False
Share,Forced,R_3qNVtG4dtp6Yzhz,False_Unsure,2,1.0,False,Unsure
Share,Forced,R_3qNVtG4dtp6Yzhz,True_False,4,1.0,True,False
Share,Forced,R_3qNVtG4dtp6Yzhz,True_True,3,1.0,True,True
Share,Forced,R_3qNVtG4dtp6Yzhz,True_Unsure,13,1.0,True,Unsure
Share,Forced,R_3rY9fwatEMgrG1J,False_False,7,0.3888888888888889,False,False
Share,Forced,R_3rY9fwatEMgrG1J,False_Unsure,0,0.0,False,Unsure
Share,Forced,R_3rY9fwatEMgrG1J,True_False,1,0.25,True,False
Share,Forced,R_3rY9fwatEMgrG1J,True_True,0,0.0,True,True
Share,Forced,R_3rY9fwatEMgrG1J,True_Unsure,9,0.6923076923076923,True,Unsure
Share,Forced,R_3s7jgD1Izg8PAxH,False_False,0,0.0,False,False
Share,Forced,R_3s7jgD1Izg8PAxH,False_Unsure,0,0.0,False,Unsure
Share,Forced,R_3s7jgD1Izg8PAxH,True_False,0,0.0,True,False
Share,Forced,R_3s7jgD1Izg8PAxH,True_True,3,1.0,True,True
Share,Forced,R_3s7jgD1Izg8PAxH,True_Unsure,5,0.38461538461538464,True,Unsure
Share,Forced,R_4ObwwB9m4Alq2ad,False_False,18,1.0,False,False
Share,Forced,R_4ObwwB9m4Alq2ad,False_Unsure,2,1.0,False,Unsure
Share,Forced,R_4ObwwB9m4Alq2ad,True_False,4,1.0,True,False
Share,Forced,R_4ObwwB9m4Alq2ad,True_True,3,1.0,True,True
Share,Forced,R_4ObwwB9m4Alq2ad,True_Unsure,13,1.0,True,Unsure
Share,Forced,R_55rANA59TU9D4MV,False_False,10,0.5555555555555556,False,False
Share,Forced,R_55rANA59TU9D4MV,False_Unsure,2,1.0,False,Unsure
Share,Forced,R_55rANA59TU9D4MV,True_False,3,0.75,True,False
Share,Forced,R_55rANA59TU9D4MV,True_True,2,0.6666666666666666,True,True
Share,Forced,R_55rANA59TU9D4MV,True_Unsure,10,0.7692307692307693,True,Unsure
Share,Forced,R_5ikR77VOxaftpNT,False_False,13,0.7222222222222222,False,False
Share,Forced,R_5ikR77VOxaftpNT,False_Unsure,2,1.0,False,Unsure
Share,Forced,R_5ikR77VOxaftpNT,True_False,3,0.75,True,False
Share,Forced,R_5ikR77VOxaftpNT,True_True,3,1.0,True,True
Share,Forced,R_5ikR77VOxaftpNT,True_Unsure,11,0.8461538461538461,True,Unsure
Share,Forced,R_5nJvFbFKmQhtAjL,False_False,4,0.2222222222222222,False,False
